city,pano_id,key,kind,arm,prompt,projection,fov,variant,pano_w,pano_h,view_px,prompt_x,prompt_y,gold_cx,gold_cy,gold_w,gold_h,sam_cx,sam_cy,sam_w,sam_h,iou,gold_frac_covered,mask_frac_in_gold,pred_iou,mask_px,mask_touches_edge,depression_deg,band
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_multi,16384,8192,3459,0.92575,0.58727,0.92575,0.58727,0.02429,0.02004,0.91845,0.5823,0.04592,0.03293,0.32199,1.0,0.41465,0.77344,79983,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_single,16384,8192,3459,0.92575,0.58727,0.92575,0.58727,0.02429,0.02004,0.91845,0.5823,0.04592,0.03293,0.32199,1.0,0.41465,0.77344,79983,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_multi,16384,8192,4096,0.92575,0.58727,0.92575,0.58727,0.02429,0.02004,0.86027,0.68001,0.15302,0.24733,0.01226,0.95409,0.02662,0.46094,1056773,1,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_single,16384,8192,4096,0.92575,0.58727,0.92575,0.58727,0.02429,0.02004,0.86027,0.68001,0.15302,0.24733,0.01226,0.95409,0.02662,0.46094,1056773,1,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_multi,16384,8192,4096,0.92575,0.58727,0.92575,0.58727,0.02429,0.02004,0.91665,0.58188,0.06376,0.03334,0.229,1.0,0.42645,0.6875,69452,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_single,16384,8192,4096,0.92575,0.58727,0.92575,0.58727,0.02429,0.02004,0.91665,0.58188,0.06376,0.03334,0.229,1.0,0.42645,0.6875,69452,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,60,pt_multi,16384,8192,2731,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.90372,0.5802,0.06244,0.03223,0.19436,0.83541,0.35052,0.73047,114381,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,60,pt_single,16384,8192,2731,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.90372,0.5802,0.06244,0.03223,0.19436,0.83541,0.35052,0.73047,114381,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,60,ptbox_multi,16384,8192,2731,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.91159,0.58118,0.05084,0.03149,0.28295,0.94603,0.41976,0.83203,105655,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,60,ptbox_single,16384,8192,2731,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.91742,0.58398,0.03503,0.02515,0.43086,0.84611,0.70268,0.66406,52320,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,76,pt_multi,16384,8192,3459,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.90262,0.57831,0.06549,0.03699,0.17129,0.87397,0.32408,0.62109,128483,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,76,pt_single,16384,8192,3459,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.90262,0.57831,0.06549,0.03699,0.17129,0.87397,0.32408,0.62109,128483,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,76,ptbox_multi,16384,8192,3459,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.91089,0.58179,0.05225,0.03271,0.27162,0.96364,0.41639,0.75,109754,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,76,ptbox_single,16384,8192,3459,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.91089,0.58179,0.05225,0.03271,0.27162,0.96364,0.41639,0.75,109754,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,90,pt_multi,16384,8192,4096,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.90369,0.57965,0.06433,0.03381,0.1924,0.88242,0.34399,0.80078,121843,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,90,pt_single,16384,8192,4096,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.90369,0.57965,0.06433,0.03381,0.1924,0.88242,0.34399,0.80078,121843,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,90,ptbox_multi,16384,8192,4096,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.91644,0.58118,0.04138,0.03174,0.34905,0.95686,0.4198,0.73047,109944,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_equirect,point,equirect,90,ptbox_single,16384,8192,4096,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.91644,0.58118,0.04138,0.03174,0.34905,0.95686,0.4198,0.73047,109944,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,60,pt_multi,16384,8192,2731,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.88421,0.61175,0.10264,0.10994,0.03878,0.90275,0.05529,0.53125,679386,1,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,60,pt_single,16384,8192,2731,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.88421,0.61175,0.10264,0.10994,0.03878,0.90275,0.05529,0.53125,679386,1,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,60,ptbox_multi,16384,8192,2731,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.91073,0.58137,0.05196,0.03289,0.26728,0.9515,0.40501,0.80078,90856,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,60,ptbox_single,16384,8192,2731,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.91073,0.58137,0.05196,0.03289,0.26728,0.9515,0.40501,0.80078,90856,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,76,pt_multi,16384,8192,3459,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.87173,0.60805,0.12912,0.1362,0.0258,0.93389,0.03773,0.45312,883390,1,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,76,pt_single,16384,8192,3459,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.87173,0.60805,0.12912,0.1362,0.0258,0.93389,0.03773,0.45312,883390,1,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,76,ptbox_multi,16384,8192,3459,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.91636,0.58145,0.04147,0.03243,0.34591,0.96702,0.41752,0.74219,78088,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,76,ptbox_single,16384,8192,3459,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.91932,0.58164,0.03844,0.0302,0.40326,0.97265,0.68634,0.53125,45029,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,90,pt_multi,16384,8192,4096,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.86033,0.61214,0.15162,0.14546,0.02044,0.92769,0.02689,0.87891,1050093,1,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,90,pt_single,16384,8192,4096,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.86033,0.61214,0.15162,0.14546,0.02044,0.92769,0.02689,0.87891,1050093,1,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,90,ptbox_multi,16384,8192,4096,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.91709,0.58191,0.04016,0.03142,0.36995,0.96991,0.42876,0.82031,65325,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:0,det,point_gnomonic,point,gnomonic,90,ptbox_single,16384,8192,4096,0.92578,0.58398,0.92575,0.58727,0.02429,0.02004,0.92068,0.58157,0.04575,0.02981,0.33756,0.95934,0.45687,0.77344,61223,0,15.7086,5-9 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,60,pt_multi,16384,8192,2731,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.1395,0.5766,0.05048,0.02698,0.22426,1.0,0.30304,0.75781,70282,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,60,pt_single,16384,8192,2731,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.1395,0.5766,0.05048,0.02698,0.22426,1.0,0.30304,0.75781,70282,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,60,ptbox_multi,16384,8192,2731,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.12357,0.57092,0.04047,0.021,0.35942,1.0,0.66104,0.60156,17701,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,60,ptbox_single,16384,8192,2731,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.12357,0.57092,0.04047,0.021,0.35942,1.0,0.66104,0.60156,17701,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,76,pt_multi,16384,8192,3459,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.1481,0.57294,0.06818,0.03552,0.12609,1.0,0.2492,0.78516,86556,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,76,pt_single,16384,8192,3459,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.1506,0.57526,0.07343,0.03088,0.13466,1.0,0.27792,0.77344,77496,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,76,ptbox_multi,16384,8192,3459,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.13425,0.5788,0.04169,0.02087,0.23805,0.74019,0.34606,0.60938,63333,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,76,ptbox_single,16384,8192,3459,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.13425,0.5788,0.04169,0.02087,0.23805,0.74019,0.34606,0.60938,63333,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,90,pt_multi,16384,8192,4096,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.14896,0.57538,0.06915,0.0304,0.14528,1.0,0.25712,0.83594,81962,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,90,pt_single,16384,8192,4096,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.14896,0.57538,0.06915,0.0304,0.14528,1.0,0.25712,0.83594,81962,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,90,ptbox_multi,16384,8192,4096,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.13412,0.57892,0.04059,0.02161,0.24344,0.75801,0.31315,0.78906,70007,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_equirect,boxcenter,equirect,90,ptbox_single,16384,8192,4096,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.13412,0.57892,0.04059,0.02161,0.24344,0.75801,0.31315,0.78906,70007,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,pt_multi,16384,8192,2731,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.1492,0.57395,0.06958,0.03341,0.13137,1.0,0.24951,0.51172,69070,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,pt_single,16384,8192,2731,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.13628,0.57894,0.04319,0.02262,0.23297,0.79353,0.32227,0.78125,51478,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,ptbox_multi,16384,8192,2731,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.12785,0.57221,0.04054,0.0174,0.43283,1.0,0.64505,0.58594,13168,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,ptbox_single,16384,8192,2731,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.12785,0.57221,0.04054,0.0174,0.43283,1.0,0.64505,0.58594,13168,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,pt_multi,16384,8192,3459,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.14058,0.57898,0.05307,0.02308,0.19196,0.80711,0.26921,0.83203,54232,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,pt_single,16384,8192,3459,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.14061,0.57897,0.05314,0.02394,0.19395,0.83929,0.26453,0.84766,55446,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_multi,16384,8192,3459,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.12911,0.57104,0.03769,0.02021,0.40088,1.0,0.79974,0.71094,13837,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_single,16384,8192,3459,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.13071,0.57615,0.03463,0.01586,0.36657,0.75077,0.76533,0.66406,17672,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_multi,16384,8192,4096,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.1445,0.57532,0.06055,0.0305,0.16536,1.0,0.2596,0.64453,49098,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_single,16384,8192,4096,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.1445,0.57532,0.06055,0.0305,0.16536,1.0,0.2596,0.64453,49098,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_multi,16384,8192,4096,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.13426,0.57853,0.04151,0.02193,0.25085,0.79831,0.31744,0.75,43309,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_single,16384,8192,4096,0.12719,0.57165,0.12719,0.57165,0.02229,0.0137,0.13426,0.57853,0.04151,0.02193,0.25085,0.79831,0.31744,0.75,43309,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,60,pt_multi,16384,8192,2731,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.15598,0.5708,0.08929,0.03906,0.08755,1.0,0.20803,0.17676,106087,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,60,pt_single,16384,8192,2731,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.15598,0.5708,0.08929,0.03906,0.08755,1.0,0.20803,0.17676,106087,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,60,ptbox_multi,16384,8192,2731,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.12753,0.56964,0.04193,0.02112,0.34486,1.0,0.44841,0.60547,16641,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,60,ptbox_single,16384,8192,2731,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.12796,0.5722,0.04266,0.01819,0.39353,1.0,0.43123,0.53906,19776,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,76,pt_multi,16384,8192,3459,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.14691,0.57489,0.06519,0.03113,0.1505,1.0,0.27317,0.88672,78734,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,76,pt_single,16384,8192,3459,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.14368,0.57556,0.05884,0.03003,0.17283,1.0,0.28108,0.875,77352,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,76,ptbox_multi,16384,8192,3459,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.12814,0.57086,0.04108,0.02039,0.36468,1.0,0.60153,0.62891,17600,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,76,ptbox_single,16384,8192,3459,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.12814,0.57086,0.04108,0.02039,0.36468,1.0,0.60153,0.62891,17600,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,90,pt_multi,16384,8192,4096,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.13934,0.57928,0.05042,0.02136,0.18988,0.72237,0.28682,0.64062,72495,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,90,pt_single,16384,8192,4096,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.13934,0.57928,0.05042,0.02136,0.18988,0.72237,0.28682,0.64062,72495,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,90,ptbox_multi,16384,8192,4096,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.12802,0.57031,0.04047,0.01831,0.41213,1.0,0.74546,0.60938,18575,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_equirect,point,equirect,90,ptbox_single,16384,8192,4096,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.12802,0.57031,0.04047,0.01831,0.41213,1.0,0.74546,0.60938,18575,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_gnomonic,point,gnomonic,60,pt_multi,16384,8192,2731,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.1487,0.57238,0.06865,0.03574,0.12446,1.0,0.22147,0.51953,79228,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_gnomonic,point,gnomonic,60,pt_single,16384,8192,2731,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.1487,0.57238,0.06865,0.03574,0.12446,1.0,0.22147,0.51953,79228,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_gnomonic,point,gnomonic,60,ptbox_multi,16384,8192,2731,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.128,0.57081,0.03744,0.01783,0.45743,1.0,0.73841,0.64062,7898,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_gnomonic,point,gnomonic,60,ptbox_single,16384,8192,2731,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.128,0.57081,0.03744,0.01783,0.45743,1.0,0.73841,0.64062,7898,0,12.897,9-18 m
paterson,0-zmUwLwl5ENJgqxheDklQ,det:1,det,point_gnomonic,point,gnomonic,76,pt_multi,16384,8192,3459,0.12793,0.57031,0.12719,0.57165,0.02229,0.0137,0.14164,0.57915,0.05443,0.02179,0.18072,0.74736,0.28342,0.75,51933,0,12.897,9-18 m
