city,pano_id,key,kind,arm,prompt,projection,fov,variant,pano_w,pano_h,view_px,prompt_x,prompt_y,gold_cx,gold_cy,gold_w,gold_h,sam_cx,sam_cy,sam_w,sam_h,iou,gold_frac_covered,mask_frac_in_gold,pred_iou,mask_px,mask_touches_edge,depression_deg,band
annapolis,1005430537402761,det:0,det,point_equirect,point,equirect,76,ptbox_multi,8000,4000,1689,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43294,0.55575,0.02788,0.012,0.22223,0.22223,1.0,0.91016,5696,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_equirect,point,equirect,76,ptbox_single,8000,4000,1689,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43544,0.556,0.02262,0.011,0.16534,0.16534,1.0,0.91016,4643,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_equirect,point,equirect,90,pt_multi,8000,4000,2000,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.4355,0.55588,0.0215,0.01125,0.16069,0.16069,1.0,0.89062,4489,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_equirect,point,equirect,90,pt_single,8000,4000,2000,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.4355,0.55588,0.0215,0.01125,0.16069,0.16069,1.0,0.83203,4530,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_equirect,point,equirect,90,ptbox_multi,8000,4000,2000,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43506,0.55575,0.02363,0.012,0.18835,0.18835,1.0,0.92578,5632,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_equirect,point,equirect,90,ptbox_single,8000,4000,2000,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.4355,0.55588,0.0225,0.01125,0.16817,0.16817,1.0,0.92188,4744,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,60,pt_multi,8000,4000,1333,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43547,0.55589,0.02153,0.01107,0.15835,0.15835,1.0,0.89453,3589,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,60,pt_single,8000,4000,1333,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43547,0.55589,0.02153,0.01107,0.15833,0.15833,1.0,0.83594,3621,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,60,ptbox_multi,8000,4000,1333,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43476,0.55589,0.02407,0.01162,0.18578,0.18578,1.0,0.91406,4421,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,60,ptbox_single,8000,4000,1333,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43561,0.5559,0.02209,0.01107,0.16252,0.16252,1.0,0.91406,3712,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,76,pt_multi,8000,4000,1689,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43545,0.55597,0.0215,0.01124,0.16055,0.16055,1.0,0.875,3263,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,76,pt_single,8000,4000,1689,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43552,0.55597,0.02165,0.01124,0.16165,0.16165,1.0,0.80859,3338,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,76,ptbox_multi,8000,4000,1689,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.435,0.55569,0.02388,0.01239,0.19662,0.19662,1.0,0.91797,4129,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,76,ptbox_single,8000,4000,1689,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.4356,0.55597,0.02239,0.01124,0.16718,0.16718,1.0,0.91797,3437,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,90,pt_multi,8000,4000,2000,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43536,0.55577,0.02195,0.01181,0.17214,0.17214,1.0,0.87891,2906,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,90,pt_single,8000,4000,2000,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43528,0.55577,0.02179,0.01181,0.17092,0.17092,1.0,0.82812,2949,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,90,ptbox_multi,8000,4000,2000,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.4348,0.55545,0.02402,0.01309,0.20888,0.20888,1.0,0.91406,3766,0,9.3762,9-18 m
annapolis,1005430537402761,det:0,det,point_gnomonic,point,gnomonic,90,ptbox_single,8000,4000,2000,0.43359,0.55469,0.42914,0.55209,0.05745,0.0262,0.43512,0.55577,0.02275,0.01181,0.17858,0.17858,1.0,0.91016,3174,0,9.3762,9-18 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,60,pt_multi,8000,4000,1333,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.1365,0.594,0.121,0.0455,0.30527,1.0,0.42989,0.85938,87485,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,60,pt_single,8000,4000,1333,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.1365,0.594,0.121,0.0455,0.30527,1.0,0.42989,0.85938,87485,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,60,ptbox_multi,8000,4000,1333,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11206,0.602,0.06788,0.0295,0.69002,0.89472,0.80727,0.86328,40305,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,60,ptbox_single,8000,4000,1333,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11206,0.602,0.06788,0.0295,0.69002,0.89472,0.80727,0.86328,40305,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,76,pt_multi,8000,4000,1689,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.12375,0.5875,0.191,0.059,0.14914,1.0,0.36236,0.78906,104704,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,76,pt_single,8000,4000,1689,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.12375,0.5875,0.191,0.059,0.14914,1.0,0.36236,0.78906,104704,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,76,ptbox_multi,8000,4000,1689,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.114,0.602,0.0745,0.0295,0.64478,0.90464,0.79759,0.77734,43101,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,76,ptbox_single,8000,4000,1689,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.114,0.602,0.0745,0.0295,0.64478,0.90464,0.79759,0.77734,43101,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,90,pt_multi,8000,4000,2000,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.1565,0.58413,0.16425,0.06575,0.15563,1.0,0.34061,0.80469,111469,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,90,pt_single,8000,4000,2000,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.1565,0.58413,0.16425,0.06575,0.15563,1.0,0.34061,0.80469,111469,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,90,ptbox_multi,8000,4000,2000,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11356,0.602,0.07337,0.029,0.65254,0.89481,0.82175,0.82422,42069,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_equirect,boxcenter,equirect,90,ptbox_single,8000,4000,2000,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11312,0.60237,0.06525,0.02775,0.68276,0.84287,0.83317,0.78516,27734,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,pt_multi,8000,4000,1333,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.13792,0.59317,0.12553,0.04753,0.28169,1.0,0.38054,0.72656,78875,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,pt_single,8000,4000,1333,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.13792,0.59317,0.12553,0.04753,0.28169,1.0,0.38054,0.72656,78875,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,ptbox_multi,8000,4000,1333,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11184,0.602,0.06853,0.0299,0.68739,0.90402,0.81003,0.86328,32995,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,ptbox_single,8000,4000,1333,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11184,0.602,0.06853,0.0299,0.68739,0.90402,0.81003,0.86328,32995,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,pt_multi,8000,4000,1689,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11746,0.5757,0.20998,0.08272,0.09676,1.0,0.30337,0.66797,87646,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,pt_single,8000,4000,1689,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11746,0.5757,0.20998,0.08272,0.09676,1.0,0.30337,0.66797,87646,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_multi,8000,4000,1689,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11205,0.60213,0.07154,0.02928,0.66263,0.8952,0.80401,0.78516,31099,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_single,8000,4000,1689,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11212,0.60212,0.06619,0.02868,0.68206,0.86357,0.82891,0.71094,17996,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_multi,8000,4000,2000,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.14231,0.58381,0.19748,0.06624,0.12848,1.0,0.26344,0.76953,86832,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_single,8000,4000,2000,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.14231,0.58381,0.19748,0.06624,0.12848,1.0,0.26344,0.76953,86832,1,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_multi,8000,4000,2000,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11884,0.60224,0.08515,0.02939,0.55959,0.89306,0.80534,0.84766,26642,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_single,8000,4000,2000,0.11368,0.59754,0.11368,0.59754,0.06609,0.02543,0.11251,0.60207,0.06566,0.02908,0.69357,0.87482,0.85175,0.80469,20000,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,60,pt_multi,8000,4000,1333,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10287,0.60337,0.02525,0.01225,0.18404,0.18404,1.0,0.91016,5697,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,60,pt_single,8000,4000,1333,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10287,0.60325,0.0255,0.0125,0.18966,0.18966,1.0,0.85547,5984,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,60,ptbox_multi,8000,4000,1333,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.11919,0.602,0.08987,0.03,0.54117,0.91447,0.74031,0.75781,47156,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,60,ptbox_single,8000,4000,1333,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.09669,0.60137,0.04637,0.02825,0.43233,0.53712,0.80645,0.60547,25533,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,76,pt_multi,8000,4000,1689,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10319,0.60337,0.02463,0.01225,0.17949,0.17949,1.0,0.90234,5662,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,76,pt_single,8000,4000,1689,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10319,0.60313,0.02463,0.01225,0.17949,0.17949,1.0,0.85547,5881,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,76,ptbox_multi,8000,4000,1689,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.11669,0.60237,0.08413,0.03075,0.56285,0.91447,0.732,0.78516,47686,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,76,ptbox_single,8000,4000,1689,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10112,0.602,0.05375,0.0295,0.5006,0.64833,0.74626,0.71875,28474,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,90,pt_multi,8000,4000,2000,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10312,0.60362,0.02475,0.01275,0.18776,0.18776,1.0,0.88672,5763,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,90,pt_single,8000,4000,2000,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10312,0.60362,0.02475,0.01275,0.18776,0.18776,1.0,0.88672,5763,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,90,ptbox_multi,8000,4000,2000,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.11556,0.60225,0.08263,0.03,0.57612,0.90464,0.74147,0.76953,47712,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_equirect,point,equirect,90,ptbox_single,8000,4000,2000,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.11556,0.60225,0.08263,0.03,0.57612,0.90464,0.74147,0.76953,47712,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,60,pt_multi,8000,4000,1333,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10325,0.6034,0.02497,0.01194,0.17734,0.17734,1.0,0.90234,4368,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,60,pt_single,8000,4000,1333,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10318,0.60327,0.0254,0.0122,0.18432,0.18432,1.0,0.83984,4548,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,60,ptbox_multi,8000,4000,1333,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.11503,0.60206,0.08094,0.02987,0.59496,0.90956,0.73772,0.70703,37647,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,60,ptbox_single,8000,4000,1333,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.11503,0.60206,0.08094,0.02987,0.59496,0.90956,0.73772,0.70703,37647,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,76,pt_multi,8000,4000,1689,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10316,0.6037,0.02512,0.01301,0.19445,0.19445,1.0,0.89062,3916,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,76,pt_single,8000,4000,1689,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10317,0.60327,0.02512,0.0133,0.19877,0.19877,1.0,0.83984,4110,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,76,ptbox_multi,8000,4000,1689,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.11863,0.60229,0.08852,0.02994,0.53862,0.9021,0.72701,0.76953,32540,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,76,ptbox_single,8000,4000,1689,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10246,0.60206,0.05787,0.0295,0.52371,0.69279,0.72569,0.65234,20247,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,90,pt_multi,8000,4000,2000,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.1029,0.60356,0.02462,0.01246,0.18259,0.18259,1.0,0.84766,3380,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,90,pt_single,8000,4000,2000,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10299,0.6031,0.0248,0.01276,0.18823,0.18823,1.0,0.83203,3573,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,90,ptbox_multi,8000,4000,2000,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.11099,0.60251,0.07325,0.031,0.63598,0.91388,0.742,0.79688,28515,0,17.5572,5-9 m
annapolis,1005430537402761,det:1,det,point_gnomonic,point,gnomonic,90,ptbox_single,8000,4000,2000,0.10449,0.60156,0.11368,0.59754,0.06609,0.02543,0.10756,0.60178,0.06685,0.02959,0.62301,0.83564,0.75017,0.6875,17504,0,17.5572,5-9 m
annapolis,1005430537402761,det:2,det,boxcenter_equirect,boxcenter,equirect,60,pt_multi,8000,4000,1333,0.34798,0.54339,0.34798,0.54339,0.02791,0.01636,0.34606,0.54538,0.00937,0.00625,0.12832,0.12832,1.0,0.84766,1177,0,7.8102,18-36 m
annapolis,1005430537402761,det:2,det,boxcenter_equirect,boxcenter,equirect,60,pt_single,8000,4000,1333,0.34798,0.54339,0.34798,0.54339,0.02791,0.01636,0.34613,0.54538,0.00925,0.00625,0.12661,0.12661,1.0,0.83594,1168,0,7.8102,18-36 m
annapolis,1005430537402761,det:2,det,boxcenter_equirect,boxcenter,equirect,60,ptbox_multi,8000,4000,1333,0.34798,0.54339,0.34798,0.54339,0.02791,0.01636,0.34563,0.54475,0.021,0.008,0.36793,0.36793,1.0,0.69141,1946,0,7.8102,18-36 m
