city,pano_id,key,kind,arm,prompt,projection,fov,variant,pano_w,pano_h,view_px,prompt_x,prompt_y,gold_cx,gold_cy,gold_w,gold_h,sam_cx,sam_cy,sam_w,sam_h,iou,gold_frac_covered,mask_frac_in_gold,pred_iou,mask_px,mask_touches_edge,depression_deg,band
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_multi,16384,8192,3459,0.1404,0.51704,0.1404,0.51704,0.00806,0.00308,0.13979,0.5174,0.00979,0.00317,0.66511,0.89806,0.87168,0.64844,2073,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_single,16384,8192,3459,0.1404,0.51704,0.1404,0.51704,0.00806,0.00308,0.13979,0.5174,0.00979,0.00317,0.66511,0.89806,0.87168,0.64844,2073,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_multi,16384,8192,4096,0.1404,0.51704,0.1404,0.51704,0.00806,0.00308,0.12865,0.50843,0.05465,0.0222,0.02046,1.0,0.03372,0.11572,47835,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_single,16384,8192,4096,0.1404,0.51704,0.1404,0.51704,0.00806,0.00308,0.12865,0.50843,0.05465,0.0222,0.02046,1.0,0.03372,0.11572,47835,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_multi,16384,8192,4096,0.1404,0.51704,0.1404,0.51704,0.00806,0.00308,0.14098,0.51727,0.00848,0.00326,0.75547,0.91015,0.9395,0.49219,1124,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_single,16384,8192,4096,0.1404,0.51704,0.1404,0.51704,0.00806,0.00308,0.14098,0.51727,0.00895,0.00326,0.75723,0.93785,0.89551,0.5625,1426,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,60,pt_multi,16384,8192,2731,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.1391,0.51807,0.00537,0.00317,0.36882,0.45447,0.70553,0.25977,1338,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,60,pt_single,16384,8192,2731,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13953,0.51837,0.00562,0.00354,0.3307,0.44751,0.5,0.39648,1234,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,60,ptbox_multi,16384,8192,2731,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.14011,0.51788,0.01044,0.00305,0.46215,0.72162,0.60811,0.51953,2687,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,60,ptbox_single,16384,8192,2731,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.14011,0.51794,0.01031,0.00293,0.44419,0.68198,0.59027,0.58984,2404,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,76,pt_multi,16384,8192,3459,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13354,0.52063,0.06555,0.03564,0.01062,1.0,0.01762,0.08496,123567,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,76,pt_single,16384,8192,3459,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13354,0.52063,0.06555,0.03564,0.01062,1.0,0.01762,0.08496,123567,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,76,ptbox_multi,16384,8192,3459,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13916,0.51813,0.01074,0.00354,0.39863,0.72162,0.56056,0.63281,3418,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,76,ptbox_single,16384,8192,3459,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13916,0.51813,0.01074,0.00354,0.39863,0.72162,0.56056,0.63281,3418,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,90,pt_multi,16384,8192,4096,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.1394,0.51788,0.00708,0.00378,0.49193,0.68559,0.71782,0.11914,2509,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,90,pt_single,16384,8192,4096,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.1394,0.51788,0.00708,0.00378,0.49193,0.68559,0.71782,0.11914,2509,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,90,ptbox_multi,16384,8192,4096,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13962,0.51807,0.01044,0.00391,0.43493,0.80088,0.57422,0.60547,3833,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_equirect,point,equirect,90,ptbox_single,16384,8192,4096,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13962,0.51801,0.01007,0.00378,0.4618,0.80088,0.56826,0.61328,3655,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,60,pt_multi,16384,8192,2731,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13915,0.51793,0.00553,0.0035,0.42973,0.53488,0.75772,0.13086,1263,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,60,pt_single,16384,8192,2731,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13942,0.5184,0.0062,0.00444,0.39313,0.59545,0.55848,0.44336,1941,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,60,ptbox_multi,16384,8192,2731,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13956,0.51806,0.01051,0.00323,0.41343,0.69298,0.49334,0.56641,2102,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,60,ptbox_single,16384,8192,2731,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13976,0.51793,0.01078,0.00323,0.44174,0.73662,0.57268,0.63672,2401,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,76,pt_multi,16384,8192,3459,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13945,0.51795,0.0072,0.0036,0.47006,0.65333,0.72671,0.08398,1782,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,76,pt_single,16384,8192,3459,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13945,0.51795,0.0072,0.0036,0.47006,0.65333,0.72671,0.08398,1782,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,76,ptbox_multi,16384,8192,3459,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13959,0.51809,0.01051,0.00388,0.42529,0.78856,0.5849,0.61328,2768,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,76,ptbox_single,16384,8192,3459,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13956,0.51802,0.01015,0.00374,0.45292,0.78852,0.58008,0.62109,2641,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,90,pt_multi,16384,8192,4096,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13735,0.53195,0.13588,0.03624,0.00504,1.0,0.02202,0.10107,63076,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,90,pt_single,16384,8192,4096,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.13735,0.53195,0.13588,0.03624,0.00504,1.0,0.02202,0.10107,63076,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,90,ptbox_multi,16384,8192,4096,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.1401,0.5182,0.00957,0.00404,0.43778,0.77922,0.5098,0.60938,2550,0,3.0672,>36 m / horizon
sao_paulo,--g3UwVswwny7hOlxl77-w,missed:0,missed,point_gnomonic,point,gnomonic,90,ptbox_single,16384,8192,4096,0.14006,0.51867,0.1404,0.51704,0.00806,0.00308,0.1401,0.5182,0.0091,0.00404,0.45734,0.77922,0.55359,0.62109,2370,0,3.0672,>36 m / horizon
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,60,pt_multi,16384,8192,2731,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.72961,0.65601,0.04578,0.0686,0.58231,0.58231,1.0,0.80469,239003,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,60,pt_single,16384,8192,2731,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.72961,0.65601,0.04578,0.0686,0.58231,0.58231,1.0,0.80469,239003,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,60,ptbox_multi,16384,8192,2731,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.70667,0.66724,0.12769,0.08984,0.45649,0.98011,0.73158,0.79688,406627,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,60,ptbox_single,16384,8192,2731,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.70667,0.66724,0.12769,0.08984,0.45649,0.98011,0.73158,0.79688,406627,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,76,pt_multi,16384,8192,3459,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.73831,0.65723,0.08148,0.07251,0.68034,0.84845,0.99959,0.67578,237037,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,76,pt_single,16384,8192,3459,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.73831,0.65723,0.08148,0.07251,0.68034,0.84845,0.99959,0.67578,237037,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,76,ptbox_multi,16384,8192,3459,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.72617,0.66736,0.10663,0.08887,0.5446,0.97209,0.77326,0.77734,454760,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,76,ptbox_single,16384,8192,3459,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.72617,0.66736,0.10663,0.08887,0.5446,0.97209,0.77326,0.77734,454760,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,90,pt_multi,16384,8192,4096,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.7294,0.65833,0.04694,0.07251,0.63106,0.63106,1.0,0.51172,204437,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,90,pt_single,16384,8192,4096,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.7294,0.65833,0.04694,0.07251,0.63106,0.63106,1.0,0.51172,204437,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,90,ptbox_multi,16384,8192,4096,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.72971,0.66687,0.11151,0.08887,0.52636,0.97851,0.78437,0.72266,502865,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_equirect,boxcenter,equirect,90,ptbox_single,16384,8192,4096,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.72971,0.66687,0.11151,0.08887,0.52636,0.97851,0.78437,0.72266,502865,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,60,pt_multi,16384,8192,2731,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.73041,0.65559,0.04465,0.06838,0.56617,0.56617,1.0,0.83203,169662,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,60,pt_single,16384,8192,2731,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.71133,0.65697,0.0826,0.06997,0.64803,0.8146,0.99999,0.78125,169270,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,60,ptbox_multi,16384,8192,2731,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.71688,0.66721,0.12509,0.09039,0.46579,0.98403,0.71061,0.78125,302971,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,60,ptbox_single,16384,8192,2731,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.71688,0.66721,0.12509,0.09039,0.46579,0.98403,0.71061,0.78125,302971,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,76,pt_multi,16384,8192,3459,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.74287,0.65753,0.07224,0.07259,0.58239,0.72592,0.99999,0.80469,159255,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,76,pt_single,16384,8192,3459,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.74287,0.65753,0.07224,0.07259,0.58239,0.72592,0.99999,0.80469,159255,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_multi,16384,8192,3459,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.72543,0.66682,0.12268,0.08884,0.47943,0.97898,0.76225,0.78125,345124,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_single,16384,8192,3459,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.72543,0.66682,0.12268,0.08884,0.47943,0.97898,0.76225,0.78125,345124,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_multi,16384,8192,4096,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.74864,0.6566,0.08197,0.07129,0.50689,0.70085,0.9832,0.64062,145522,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_single,16384,8192,4096,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.74864,0.6566,0.08197,0.07129,0.50689,0.70085,0.9832,0.64062,145522,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_multi,16384,8192,4096,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.72745,0.666,0.12446,0.09027,0.47943,0.99915,0.7958,0.72266,290142,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_single,16384,8192,4096,0.72526,0.65887,0.72526,0.65887,0.07083,0.07614,0.72745,0.666,0.12446,0.09027,0.47943,0.99915,0.7958,0.72266,290142,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,60,pt_multi,16384,8192,2731,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.74219,0.65521,0.06995,0.0675,0.55471,0.66917,0.99915,0.73828,226485,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,60,pt_single,16384,8192,2731,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.74219,0.65521,0.06995,0.0675,0.55471,0.66917,0.99915,0.73828,226485,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,60,ptbox_multi,16384,8192,2731,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.72855,0.66693,0.11139,0.08948,0.52599,0.98171,0.73383,0.74609,401774,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,60,ptbox_single,16384,8192,2731,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.72855,0.66693,0.11139,0.08948,0.52599,0.98171,0.73383,0.74609,401774,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,76,pt_multi,16384,8192,3459,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.74466,0.64899,0.07574,0.08752,0.476,0.71893,0.98943,0.71875,251571,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,76,pt_single,16384,8192,3459,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.74466,0.64899,0.07574,0.08752,0.476,0.71893,0.98943,0.71875,251571,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,76,ptbox_multi,16384,8192,3459,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.73334,0.66632,0.11401,0.08948,0.52038,0.98973,0.81965,0.70703,459193,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,76,ptbox_single,16384,8192,3459,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.73334,0.66632,0.11401,0.08948,0.52038,0.98973,0.81965,0.70703,459193,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,90,pt_multi,16384,8192,4096,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.74216,0.65216,0.07367,0.08459,0.54018,0.75601,0.99824,0.8125,258729,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,90,pt_single,16384,8192,4096,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.74216,0.65216,0.07367,0.08459,0.54018,0.75601,0.99824,0.8125,258729,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,90,ptbox_multi,16384,8192,4096,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.73529,0.66614,0.11108,0.08936,0.53609,0.99133,0.83658,0.76953,484504,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_equirect,point,equirect,90,ptbox_single,16384,8192,4096,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.73529,0.66614,0.11108,0.08936,0.53609,0.99133,0.83658,0.76953,484504,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_gnomonic,point,gnomonic,60,pt_multi,16384,8192,2731,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.71048,0.65628,0.08389,0.06946,0.63233,0.80589,0.9999,0.72656,172395,0,28.5966,<5 m
sao_paulo,-pcHlrGDC4hPPRHVxU3W3Q,det:0,det,point_gnomonic,point,gnomonic,60,pt_single,16384,8192,2731,0.73047,0.66211,0.72526,0.65887,0.07083,0.07614,0.71048,0.65628,0.08389,0.06946,0.63233,0.80589,0.9999,0.72656,172395,0,28.5966,<5 m
