city,pano_id,key,kind,arm,prompt,projection,fov,variant,pano_w,pano_h,view_px,prompt_x,prompt_y,gold_cx,gold_cy,gold_w,gold_h,sam_cx,sam_cy,sam_w,sam_h,iou,gold_frac_covered,mask_frac_in_gold,pred_iou,mask_px,mask_touches_edge,depression_deg,band
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,pt_multi,12288,6144,2048,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.71939,0.58409,0.01411,0.01093,0.24751,0.24751,1.0,0.9375,6256,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,pt_single,12288,6144,2048,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.71948,0.58392,0.01375,0.01058,0.23346,0.23346,1.0,0.91797,6119,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,ptbox_multi,12288,6144,2048,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.72161,0.58183,0.04411,0.0304,0.46466,1.0,0.64918,0.63672,30526,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,60,ptbox_single,12288,6144,2048,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.72174,0.58486,0.04322,0.02329,0.44739,0.80846,0.71086,0.64453,15854,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,pt_multi,12288,6144,2594,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.71941,0.58431,0.0135,0.01131,0.24499,0.24499,1.0,0.92969,5499,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,pt_single,12288,6144,2594,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.71941,0.58421,0.0133,0.01111,0.23725,0.23725,1.0,0.90234,5324,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_multi,12288,6144,2594,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.72164,0.58389,0.04369,0.02862,0.46412,0.95289,0.65468,0.83984,25675,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,76,ptbox_single,12288,6144,2594,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.72437,0.58646,0.03895,0.02175,0.43385,0.71381,0.70169,0.85547,19946,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_multi,12288,6144,3072,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.71958,0.58396,0.01298,0.01098,0.22873,0.22873,1.0,0.92578,4463,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,pt_single,12288,6144,3072,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.71958,0.58396,0.01298,0.01098,0.22873,0.22873,1.0,0.92578,4463,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_multi,12288,6144,3072,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.72184,0.5848,0.04426,0.03937,0.35767,1.0,0.53697,0.67969,32283,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,boxcenter_gnomonic,boxcenter,gnomonic,90,ptbox_single,12288,6144,3072,0.72058,0.58096,0.72058,0.58096,0.02481,0.02512,0.72204,0.58779,0.04428,0.03255,0.35941,0.87579,0.58649,0.66016,24200,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,60,pt_multi,12288,6144,2048,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71928,0.58415,0.01424,0.01172,0.26779,0.26779,1.0,0.9375,8040,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,60,pt_single,12288,6144,2048,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71932,0.58415,0.014,0.01139,0.25589,0.25589,1.0,0.91406,7839,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,60,ptbox_multi,12288,6144,2048,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71684,0.57633,0.04435,0.02767,0.41218,0.86661,0.78744,0.59766,11150,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,60,ptbox_single,12288,6144,2048,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.72388,0.58537,0.03776,0.0223,0.48549,0.76836,0.95356,0.54297,9776,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,76,pt_multi,12288,6144,2594,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71928,0.58407,0.01392,0.01123,0.25076,0.25076,1.0,0.9375,7940,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,76,pt_single,12288,6144,2594,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71932,0.58415,0.01351,0.01107,0.2399,0.2399,1.0,0.91016,7743,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,76,ptbox_multi,12288,6144,2594,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.72184,0.58398,0.04443,0.03288,0.42661,1.0,0.56537,0.64062,44990,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,76,ptbox_single,12288,6144,2594,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.72184,0.58398,0.04443,0.03288,0.42661,1.0,0.56537,0.64062,44990,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,90,pt_multi,12288,6144,3072,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71936,0.58398,0.01392,0.01074,0.23986,0.23986,1.0,0.9375,7646,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,90,pt_single,12288,6144,3072,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71952,0.5839,0.01359,0.01058,0.2307,0.2307,1.0,0.91016,7399,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,90,ptbox_multi,12288,6144,3072,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.72176,0.58415,0.04443,0.03809,0.36827,1.0,0.50705,0.73047,51740,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_equirect,point,equirect,90,ptbox_single,12288,6144,3072,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.72176,0.58415,0.04443,0.03809,0.36827,1.0,0.50705,0.73047,51740,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,60,pt_multi,12288,6144,2048,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71934,0.58415,0.0142,0.01111,0.25312,0.25312,1.0,0.93359,6292,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,60,pt_single,12288,6144,2048,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71947,0.58415,0.01374,0.01111,0.24487,0.24487,1.0,0.89844,6110,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,60,ptbox_multi,12288,6144,2048,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.72194,0.58583,0.04435,0.03249,0.40379,0.95268,0.61393,0.5625,29264,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,60,ptbox_single,12288,6144,2048,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.72194,0.58583,0.04435,0.03249,0.40379,0.95268,0.61393,0.5625,29264,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,76,pt_multi,12288,6144,2594,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71937,0.58397,0.01398,0.01072,0.2406,0.2406,1.0,0.93359,5390,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,76,pt_single,12288,6144,2594,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71947,0.58397,0.01359,0.01072,0.23371,0.23371,1.0,0.91406,5176,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,76,ptbox_multi,12288,6144,2594,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.72168,0.58364,0.04434,0.03791,0.37073,1.0,0.51761,0.80469,32530,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,76,ptbox_single,12288,6144,2594,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.72194,0.5873,0.04422,0.03014,0.36984,0.84741,0.57024,0.83984,24493,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,90,pt_multi,12288,6144,3072,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71929,0.58407,0.01339,0.01098,0.23584,0.23584,1.0,0.92969,4407,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,90,pt_single,12288,6144,3072,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.71945,0.58407,0.01307,0.01097,0.23018,0.23018,1.0,0.93359,4248,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,90,ptbox_multi,12288,6144,3072,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.72191,0.58632,0.04474,0.03816,0.36499,1.0,0.48242,0.69531,34238,0,14.5728,9-18 m
richmond,1002881108606016,det:1,det,point_gnomonic,point,gnomonic,90,ptbox_single,12288,6144,3072,0.72168,0.58398,0.72058,0.58096,0.02481,0.02512,0.7219,0.58885,0.04471,0.03212,0.33289,0.82523,0.47798,0.73047,23097,0,14.5728,9-18 m
richmond,1002881108606016,det:2,det,boxcenter_equirect,boxcenter,equirect,60,pt_multi,12288,6144,2048,0.58157,0.51498,0.58157,0.51498,0.01586,0.00645,0.55461,0.49837,0.07845,0.04362,0.02989,1.0,0.16092,0.89062,35788,0,2.6964,>36 m / horizon
richmond,1002881108606016,det:2,det,boxcenter_equirect,boxcenter,equirect,60,pt_single,12288,6144,2048,0.58157,0.51498,0.58157,0.51498,0.01586,0.00645,0.55575,0.49894,0.07601,0.04313,0.0312,1.0,0.16188,0.86719,35867,0,2.6964,>36 m / horizon
richmond,1002881108606016,det:2,det,boxcenter_equirect,boxcenter,equirect,60,ptbox_multi,12288,6144,2048,0.58157,0.51498,0.58157,0.51498,0.01586,0.00645,0.58089,0.51497,0.01123,0.00521,0.57179,0.57179,1.0,0.66016,2599,0,2.6964,>36 m / horizon
