set,city,label_id,pano_id,present
hf_validated,cdmx,4716,oIRgxiwgg_3zovFTjVr2Tg,1
hf_validated,columbus-oh,26627,Xi4fWFzJ1HbcnYWfPsZ0iw,1
hf_validated,seattle-wa,6847,b-4EtjmxniZMR0kkH5RFVg,1
hf_validated,seattle-wa,49137,4dxjAWcF8o75f4PCiqKYyg,1
hf_validated,seattle-wa,170425,C-wa10Yps2Q06iGlYpXHPQ,1
hf_validated,seattle-wa,192943,BWj1Rqu_7fcg1xp-blQE6Q,1
hf_validated,columbus-oh,29170,dOAfmRhOE0tKE3Twa_AK4g,1
hf_validated,pittsburgh-pa,14962,atNkUMFykZ6cOppXDHHafQ,1
hf_validated,columbus-oh,781,dB4e5ZvLsZz5hs_Ktu5WwA,1
hf_validated,amsterdam,312,DrIPNFIUCgde9jC7K8gfpg,1
hf_validated,chicago-il,11496,yIPF8GYnnk8u6MpYr1Ceww,1
hf_validated,seattle-wa,1766,dRbZkcdv6ltEKcLnKahtWA,1
hf_validated,pittsburgh-pa,15257,YFqXsfjRBJNnmySjKcgq3Q,1
hf_validated,chicago-il,2740,uRr8ItD1Q9MwbyWV9bHgPQ,1
hf_validated,oradell-nj,7136,-WB6UWO3NvXT1HgBtup5Gw,1
hf_validated,chicago-il,11226,GlX2dUixxdG8chgcFctLNQ,1
hf_validated,chicago-il,855,MRe9lPrmr-d4Bql_ZgjJNQ,1
hf_validated,oradell-nj,2469,DdqscG_3YCjXtiKxhe9mDA,1
hf_validated,chicago-il,15328,yZ_UXgwazU5l7iV9OGs2Iw,1
hf_validated,seattle-wa,245952,uTXcKXdUSRdcD1oGOTyonA,1
hf_validated,seattle-wa,48873,pGo3ZwQ0ZVng3-TS_oJM8w,1
hf_validated,columbus-oh,24150,yuqOujDZXZx4SGcrbluNjw,1
hf_validated,seattle-wa,70879,F4g7Z0B0lCff4ROvz3wU1A,1
hf_validated,newberg-or,615,ISbFkjPKEymG9oQYNaI4Zg,1
hf_validated,chicago-il,2010,OCN0jOQRteaLKVqB5j3Bmw,1
hf_validated,seattle-wa,954,FINY_I9SgUaz_ZQyVRLy-g,1
hf_validated,columbus-oh,666,4i9bqi8WGkL32UGvs2FyIg,1
hf_validated,newberg-or,9604,oDdtJBRE1-ytONsdeepqHA,1
hf_validated,chicago-il,422,HM_knhwvy1ZS4yotMZCPfQ,1
hf_validated,oradell-nj,13610,pFwv182vCR9U_GCWZijACg,1
hf_validated,spgg,10258,1BTeGuksWMUXbM6-Z_n3CQ,1
hf_validated,seattle-wa,273155,N-nmBkb_3UaoFwGfpvfMpw,1
hf_validated,columbus-oh,30249,HBTRi3hJyHnxgS664_jRKA,1
hf_validated,chicago-il,5042,jhJYiGzRjsS06lxDVaXatw,1
hf_validated,oradell-nj,13158,8AsY4nlOJQAo8P5YYaEjzA,1
hf_validated,seattle-wa,133960,0W4wUWgzXHwOGmZYhVVFgQ,1
hf_validated,chicago-il,13664,MNYzwa_bOOFaTLUueMWZKw,1
hf_validated,cdmx,6942,dw2p8quy9AyPVrMzdlwsSg,1
hf_validated,seattle-wa,208185,pVgjivpLlM4EfS0GgToHHw,1
hf_validated,walla-walla,281,7tVEOawjl3pl01_Pp2X2BA,1
hf_validated,columbus-oh,29680,LGLtXi-40tS10ZxG1jteRw,1
hf_validated,spgg,76600,QbftvRfGfjzwRtcN0KVodQ,1
hf_validated,columbus-oh,24515,gUJxtOr7SjzV_maM-ALdhw,1
hf_validated,chicago-il,11271,gUp9iUt6WmSahAq0BpY_uA,1
hf_validated,columbus-oh,22624,Jobk2k_u--s99Sg-unqE2w,1
hf_validated,newberg-or,5512,T2NN8wnGOm52fRHlDWDG_w,1
hf_validated,columbus-oh,18373,xoriW11aNqp_fLfYWL3wXg,1
hf_validated,chicago-il,7256,PT9NTS2H6oj26qttf7WoVQ,1
hf_validated,spgg,51143,F8aW-gSzaaLF-X8GejQZMg,1
hf_validated,seattle-wa,219129,PLX-pRdwn237r305Vx25gw,1
hf_validated,newberg-or,7588,SK1LStlQckPBBMlB6-gc0Q,1
hf_validated,chicago-il,10551,LgBNPCv5NSyJ8rXbMnm4vA,1
hf_validated,seattle-wa,66989,T1bj01cmvgc0GbE6FDIi2w,1
hf_validated,pittsburgh-pa,12973,9V6K1Ttf__BB3mTLotEyhA,1
hf_validated,newberg-or,9554,zx-BMProy2qcNH8by904PA,1
hf_validated,chicago-il,575,VzcH3xHQ-k8EhWHwBc8_Zw,1
hf_validated,seattle-wa,191018,0Ba7hkghmVmIvM-Rg2izmw,1
hf_validated,newberg-or,9268,2tb6qdYvQJtkgNNoc8ulaw,1
hf_validated,chicago-il,3477,PJlXqFBABl1ZZAypDQQkPA,1
hf_validated,chicago-il,16069,ZRgbGHx7e3D91FY7V6hpog,1
hf_validated,oradell-nj,10866,hPk34qAFNAPCirL0UmJ0XQ,1
hf_validated,columbus-oh,33372,tXHKm38jZUx0jWaV78_siA,1
hf_validated,seattle-wa,97130,IELdTkcQSnqZO32iZt8w-w,1
hf_validated,columbus-oh,27504,iyh6KN6iMcA_FECm8jogCg,1
hf_validated,chicago-il,17516,pGpOab_-PjC_PoFHoxCNRw,1
hf_validated,amsterdam,961,ob5O60vBaNX_6nsktyix8g,1
hf_validated,seattle-wa,223793,Sx6192J1441FkFfyWYidbg,1
hf_validated,pittsburgh-pa,15993,Mrb6YeLHEKxI_jQVUoK2Iw,1
hf_validated,chicago-il,22826,z4a5sPvbLkrNV38qgzgIgQ,1
hf_validated,columbus-oh,6085,yxg-6e1PcmWMJlzIoAShgw,1
hf_validated,seattle-wa,270816,b17px-qNlqgD1nN3Kcx6HQ,1
hf_validated,chicago-il,7661,akjg1aGaBJkc8OOXYUPa4w,1
hf_validated,cdmx,7281,y57jyjpRDZYzFrAqkluNHQ,1
hf_validated,pittsburgh-pa,14504,-rPfxRsIp9NFeMyfCeFyPA,1
hf_validated,cdmx,5153,uAvZwE5eBoU4Id8IQJq_qQ,1
hf_validated,seattle-wa,208174,pny94uMwMTveoX9DwguyKw,1
hf_validated,oradell-nj,8708,tqN1tc-k05S5xC2x0S8S9g,1
hf_validated,seattle-wa,10108,eFudAH86Q3PFkUoDM0PZEA,1
hf_validated,columbus-oh,24295,VBwwtAZg4Zia6KWGRyCtiA,1
hf_validated,newberg-or,5277,HygWuFVZ1YySH8oQYoijGg,1
hf_validated,seattle-wa,17185,jjFJXC5Bi5bNio_dc4zsfA,1
hf_validated,seattle-wa,270611,bULNAlNZJhRI3RGfoXTO7g,1
hf_validated,seattle-wa,41930,xZMCk6CZa4XbJ3p4SbsNyw,1
hf_validated,seattle-wa,174921,Rd9xHgzlk83-YrJU2AO9Jw,1
hf_validated,columbus-oh,17371,E4WKvQ8_5F94hVPjqKlPrQ,1
hf_validated,newberg-or,8081,0FKybCUULU-vXDP9bA7xVg,1
hf_validated,columbus-oh,21464,cDCJ8aQ2TN-IKp38XzSyMg,1
hf_validated,columbus-oh,27327,bZeyx46Eh2pr9j4wLC3DXA,1
hf_validated,columbus-oh,31355,ricMvNNfCdcAY-Bmd1sJgQ,1
hf_validated,chicago-il,9125,65qmTian2VW7aMxjefNj9w,1
hf_validated,newberg-or,5551,BDDp_MxvP8qVSkXUJQxvkg,1
hf_validated,columbus-oh,14672,uJNE7diGe3j2Xiwf4OwIeA,1
hf_validated,seattle-wa,213372,5C4jfRwLkbO37XD4Jk-TcA,1
hf_validated,oradell-nj,6269,AEy2NXoe1605WMJeXsed-Q,1
hf_validated,pittsburgh-pa,15303,XEoMMXjDQqHy6ki2hMUIwA,1
hf_validated,newberg-or,17505,WNI5mIOxlLleYbrI_Jbf3w,1
hf_validated,newberg-or,7590,DL0mnjFpmCwxNZzOQDfS2w,1
hf_validated,columbus-oh,26435,4fwqKi4hpwmdjQ_b0jqrqw,1
hf_validated,newberg-or,6253,K-9SliD1MGjKnFQw3CxgjA,1
hf_validated,pittsburgh-pa,10683,uZH1CtW16BH8CFS_fGgkyw,1
hf_validated,oradell-nj,9250,LBA6BeT7c0qTMdIbLovxGQ,1
hf_validated,oradell-nj,1046,svQ80kJTaYwDQpocO8yYLw,1
hf_validated,newberg-or,5818,jxKO3_vi81ucI7WECAMNrw,1
hf_validated,cdmx,7534,KNPqMwfrif9V7pMMhYGS_g,1
hf_validated,pittsburgh-pa,15282,Io9btWNn_Clbt1Hv76wnMw,1
hf_validated,chicago-il,3125,stv1zt50QWMsFkWEu9Jmnw,1
hf_validated,seattle-wa,152994,VbaApLCaH7qcL2j30fIAdA,1
hf_validated,oradell-nj,6568,KcQtTMkI-Qf9XL34TL-I5Q,1
hf_validated,oradell-nj,8552,w9utmg0yjqShwFwnSeF_ow,1
hf_validated,cdmx,1902,lM-j5rpltDsHfpVrzNikzA,1
hf_validated,cdmx,4861,uAvZwE5eBoU4Id8IQJq_qQ,1
hf_validated,columbus-oh,1844,ODN56l8Y1x7tx-CWyOssGw,1
hf_validated,seattle-wa,137225,H889baXTQuaszKTciQ5lrA,1
hf_validated,cdmx,6762,6jeMhMjByggdfyjCPHYx1g,1
hf_validated,oradell-nj,10867,hPk34qAFNAPCirL0UmJ0XQ,1
hf_validated,pittsburgh-pa,11977,9H9RIt3yp3Op6NNagKpH6A,1
hf_validated,oradell-nj,7674,4AEneKHQ8kVqV-r0FEPqKA,1
hf_validated,seattle-wa,238378,UgJnEty-vVXMe-m2aZfFCg,1
hf_validated,chicago-il,12517,qVc6XOtWYBIOOPrC0_HuFw,1
hf_validated,oradell-nj,534,B6tQ90x9rzYPhjGHnHviwA,1
hf_validated,newberg-or,228,VWLTOeqPVI3pJYRSHiwdtQ,1
hf_validated,seattle-wa,149567,MFGGV9IIrQmrShH2aYcpew,1
hf_validated,newberg-or,9012,DUVqxbei3ZxULBdY3X7Hsw,1
hf_validated,newberg-or,5929,d5Cqacefa0pQapPT5zTEeA,1
hf_validated,seattle-wa,100833,dzwJiTCQ8L8sOYdb6_AQ6w,1
hf_validated,seattle-wa,21473,8puN5OE3PB2RNmJ9VDfdzg,1
hf_validated,columbus-oh,27453,PItrZ8aV7yGkNiL6L_XgDw,1
hf_validated,seattle-wa,207933,vgClEzH3pAphWTuDQGpvXQ,1
hf_validated,chicago-il,8369,pppmhfAaTgpsc-VZ-BOgZA,1
hf_validated,newberg-or,5643,NGNDaaCiuIjZ8OwQdENDVA,1
hf_validated,cdmx,3001,64WSaHeNnUZYkFEUbFeh6g,1
hf_validated,chicago-il,10521,RQpy_kzIWIkffT2cQKrkIg,1
hf_validated,chicago-il,14668,E2fmJMV1NGwt3087wiZ9pw,1
hf_validated,chicago-il,7901,95Blu2UVhC7nhGIhUFOxNg,1
hf_validated,columbus-oh,33362,TavzKPZJb8-4f6da191SAA,1
hf_validated,columbus-oh,1047,IcnjNbXNr4EiWxPY9K3Mhg,1
hf_validated,seattle-wa,205326,SeDUoybamPhBzUoqifFj0w,1
hf_validated,seattle-wa,145984,hek66l74VaJt8mxgPTOjpQ,1
hf_validated,columbus-oh,24140,ejmLUY-eeIpYKS6g7OzGgQ,1
hf_validated,chicago-il,1808,GdP0FYZB4LWqiKqPjeTuwQ,1
hf_validated,walla-walla,474,So6mBhjbOVXKuwuCya_7mg,1
hf_validated,oradell-nj,11330,QYEq9jYcR2wqGgRtDkGcAQ,1
hf_validated,columbus-oh,35280,DWqmnXGRin1iAN16l7k1Vg,1
hf_validated,oradell-nj,13102,ZdXex9qqzXa5mw2DP7PjBQ,1
hf_validated,chicago-il,28144,wSUVtCrV1q6i1foemojmIA,1
hf_validated,chicago-il,13571,kaZwdV3tdAwV7vtKM228wg,1
hf_validated,seattle-wa,161476,UaQAwvAs_U3Oo3FVq38QFg,1
hf_validated,oradell-nj,217,5q06KdDfxxWxd8Mqaec_MQ,1
hf_validated,cdmx,4008,QF-qLkE97X-l4HDWy85Z_g,1
hf_validated,pittsburgh-pa,15069,5da5PUhsXzTkVY2x_v9E0A,1
hf_validated,seattle-wa,101648,azSgbDXQPa0a2JvBz7YIGg,1
hf_validated,newberg-or,15764,FZAcdoTrdgTPnX4teLnGaA,1
hf_validated,seattle-wa,72720,GRWM3OfrDe9_Ary5__gVNQ,1
hf_validated,seattle-wa,205586,Me6qKRFsCwP6CihUQYdKjw,1
hf_validated,newberg-or,5553,stgPrfSPn89J_Eqolu6h_g,1
hf_validated,seattle-wa,873,dBThEy4NAUekmhMfPRK0DQ,1
hf_validated,chicago-il,15824,4BMC1fiTJprRTc4VCP2UJg,1
hf_validated,chicago-il,14187,qwJCbuCHzS8u4UfyOSuSLA,1
hf_validated,columbus-oh,26899,S5a22r2_4NOpx9Ye1WACVQ,1
hf_validated,chicago-il,4601,jy4G0V5P39KOskTFdmyCaQ,1
hf_validated,seattle-wa,161511,FPUn8QBjsgJLWpMpoNigKA,1
hf_validated,seattle-wa,195176,pNKcGgb0Ns-plC0n7JoNzA,1
hf_validated,columbus-oh,29603,Xb2h5qJnrfxbaaWo02oe6w,1
hf_validated,cdmx,3816,cpFb4G2oGMgFzRJqRnvPAA,1
hf_validated,columbus-oh,31013,KAgAPmglWL214h7BxGABaw,1
hf_validated,chicago-il,9907,lhc4l3ZU_KTvM7zL5zL3zQ,1
hf_validated,chicago-il,119,BSw5lDh8p0StAY38Ne7eCQ,1
hf_validated,columbus-oh,27570,abKgWl3Mkkz7g0E_ZbdLsw,1
hf_validated,newberg-or,10844,h1pOabEQXfctYLWCjGwv8Q,1
hf_validated,columbus-oh,1513,NFetubrEKXZsoHNZUhJJrg,1
hf_validated,newberg-or,6199,mv1eIISVXlgVKo0p10Htdw,1
hf_validated,seattle-wa,206911,EAKCVppqkJ_VnB7wgRwNIA,1
hf_validated,seattle-wa,152822,kH0awvq_hO1RoHz78DYwdQ,1
hf_validated,oradell-nj,4684,flaulLmSYUDJjD3XMtuGtw,1
hf_validated,chicago-il,10043,-lMfRym6drnDKWDKTBK1PA,1
hf_validated,seattle-wa,244284,3NyLysE7Kvmjd7phK9u4Ew,1
hf_validated,walla-walla,186,s7KJ23Z2_nSnADLPHtdgpw,1
hf_validated,chicago-il,555,wVvVRXpB5iaJvS64Rnesxw,1
hf_validated,chicago-il,20036,zkeXzBR6z13HOPnkFBK1MQ,1
hf_validated,chicago-il,12034,1ZN5xC_buwZiGF-oBRgIvg,1
hf_validated,chicago-il,102,n9hoZScKGa4OAnuS5vqLew,1
hf_validated,seattle-wa,165479,ngbB6AsUTUtFUCfP255DPQ,1
hf_validated,spgg,23209,HWdghDDevT1yejxWO9CsWg,1
hf_validated,chicago-il,783,JG-cnHFeEHAynSAuhDyKcA,1
hf_validated,chicago-il,2200,UzhP-Vjw3SOYmeW6OT13bQ,1
hf_validated,spgg,908,Jy1z5eJ9E5vJgalAUgXghA,1
hf_validated,seattle-wa,223236,zDAXEka66qGIg-3vrvb_SA,1
hf_validated,newberg-or,15860,ERaR_8tRtRHXnJ4pFjcl-w,1
hf_validated,newberg-or,258,BXRpQcSCGeDCPOMxCTelvA,1
hf_validated,pittsburgh-pa,181,jX_XBc9Iu0kj__LjbMDzIg,1
hf_validated,newberg-or,5882,RocjX-7V6DNQ9pWqpEDWtg,1
hf_validated,pittsburgh-pa,3172,d0bZ8RBFs2ZTM4orrQaw_g,1
hf_validated,chicago-il,18646,K4_3miw2foJAnK24WYd1Mw,1
hf_validated,newberg-or,5821,-_667lxbTttTNKKwC18oqQ,1
hf_validated,chicago-il,4275,LJncbKVli5iAErN78yzx3g,1
hf_validated,seattle-wa,104183,-BHPjKRKrAqaoD7NuvNpxg,1
hf_validated,seattle-wa,239688,8PcxX95osUyaCimSKDMzew,1
hf_validated,seattle-wa,107851,yGlpp1Mrpf0qmpVOQNVASw,1
hf_validated,columbus-oh,15027,M18hU5FjHhqqzi7Jc4NPOg,1
hf_validated,seattle-wa,146830,EZyXJuKQrLK44LLJbsdDCg,1
hf_validated,seattle-wa,193433,8tOttbaiw73gMEZPvwnWpg,1
hf_validated,oradell-nj,3540,Vt97GiZnUV_5dfj6ZRhBvA,1
hf_validated,cdmx,7109,LaL1vU53shajKNaZPdEu9A,1
hf_validated,spgg,18906,m3YNBuoxk_wpihtnx_x6TA,1
hf_validated,columbus-oh,22826,ac696cYIhnBgJ6fhi4tINA,1
hf_validated,columbus-oh,42,matMBACgvUN5phn6l1Ij6w,1
hf_validated,seattle-wa,25684,u9fiX4rQ8PrJMuUKi3vlEw,1
hf_validated,seattle-wa,736,adncGCyUWm5LJlS4P-o8mA,1
hf_validated,oradell-nj,8720,Cq6w-o5gUzUu4hZN3W91dw,1
hf_validated,newberg-or,13451,R_07fTpDU3owkWijLiknxw,1
hf_validated,columbus-oh,15713,pqngb3eGU2ztm_hy7IJLgw,1
hf_validated,columbus-oh,27560,jJcLodLAsY2smQhwvt4ghA,1
hf_validated,pittsburgh-pa,10301,c9q_wBcrGzjtuX8O0QoZMQ,1
hf_validated,columbus-oh,28060,rX0IxkpXSZgE7PG9axgSOw,1
hf_validated,newberg-or,5926,Dkfzlids8Rd5P1SQg_eFkg,1
hf_validated,columbus-oh,20088,WBymGOdw8P5ac5mEgKPOxQ,1
hf_validated,chicago-il,190,oCVE_mq4LGAwH1fOnqt5nw,1
hf_validated,cdmx,7279,bc9LjiuDxG__40N6TciYZw,1
hf_validated,columbus-oh,1691,bRVhYIoGFLUUupwYmgUoog,1
hf_validated,seattle-wa,13460,Zp7N1grLGIKQzL5AvncFdA,1
hf_validated,spgg,18914,uHlEN3hP6nJ3IVQk0zNVyQ,1
hf_validated,newberg-or,4937,dDDPCZPERS1-xzrGUduOeQ,1
hf_validated,seattle-wa,36015,TfZTLdVqY2sx7nRHNnoCgw,1
hf_validated,seattle-wa,30336,j-_uoc6YHiwtjMDbf81wGw,1
hf_validated,seattle-wa,145223,coIGDlFDmCdfRdZ4pMbxTg,1
hf_validated,spgg,77319,0rZjcdxjV5mo6o5w4HWXug,1
hf_validated,newberg-or,842,uvmvQqfEtZZ8olfrbQ0KIA,1
hf_validated,seattle-wa,37008,hUb9qTwelb8xOJeb986bbA,1
hf_validated,oradell-nj,7601,b5N_XcRojqHviTx2c9jUGA,1
hf_validated,chicago-il,9886,im25ZcXz9GQ44QVK0bSSiQ,1
hf_validated,columbus-oh,8065,1hWIBg8g4myunqiSUCWucQ,1
hf_validated,columbus-oh,27354,n8ARrelkHYD-JddYukc4AA,1
hf_validated,walla-walla,1178,lhoCJi_QgtQSM-GJrZIQjg,1
hf_validated,seattle-wa,238861,MD310CTQSvyhuZD5qXw2Ag,1
hf_validated,oradell-nj,2307,28tGbhCsMyFUsKRs7-jp_A,1
hf_validated,seattle-wa,209420,MsrL88xnSm3W2QTNTmtkeQ,1
hf_validated,chicago-il,14502,daYZVmR1nqMYBMjU7SYmmg,1
hf_validated,pittsburgh-pa,14077,z4YpZzdzv17lB0eHqk1i2A,1
hf_validated,columbus-oh,22482,7tEEqS8HIOicdqq9oqUH2A,1
hf_validated,chicago-il,988,vyCURZ8UThSFuc29vEvk1g,1
hf_validated,oradell-nj,13505,v8UBjukbeiUWbj4LdvDosQ,1
hf_validated,spgg,69524,T0FZdWTmyKZQvpXGGLRNwA,1
hf_validated,chicago-il,11332,LMF4qRS5OTs10u_N4oC5uA,1
hf_validated,seattle-wa,38926,ubFRiYuxz9XMUBLl1mLhKg,1
hf_validated,seattle-wa,192517,vzYkKGyBaw5A2JGtE5nPLA,1
hf_validated,newberg-or,5803,RqT-iA24YErbDU8ZfwiyAQ,1
hf_validated,chicago-il,782,lemaytOVzHO0U_NlgmOg1w,1
hf_validated,amsterdam,3766,1qrWfr78pDMEZv5m8KUNAQ,1
hf_validated,cdmx,5235,QOySkkA3LtYFeQ5roxRThQ,1
hf_validated,chicago-il,187,IdQSyAH6rL2PEngfBLXbDA,1
hf_validated,chicago-il,10466,fo1F0nf213PkRVwzOtc21Q,1
hf_validated,cdmx,1968,yMYej7LDBtAY-MDigTBgEw,1
hf_validated,chicago-il,1545,QuS_6RuJg1oIGSasguXZZg,1
hf_validated,seattle-wa,232258,UqYviIrmJ-dCFaiH_hmEEA,1
hf_validated,oradell-nj,7546,m6Y7nsktOj-JrF3fCYtH7w,1
hf_validated,seattle-wa,236338,S1sKUuUEVQXsaegACXVh7A,1
hf_validated,spgg,26404,TpnE4fHqRqmCTt7TQpsCyw,1
hf_validated,columbus-oh,6460,xKrRN9M23opoCA5LBBbJcg,1
hf_validated,columbus-oh,21540,fsigeH1P796YVVt5m8jZww,1
hf_validated,oradell-nj,2049,sPQ4n77kMSVX6InatrJQgQ,1
hf_validated,oradell-nj,4570,wKcl5yL2TcoAdKexbILpHg,1
hf_validated,cdmx,6447,zyl3A0W0d54ThWVZqwFvwA,1
hf_validated,cdmx,4409,fmZdzKxLBzRuvrDLfYpFPw,1
hf_validated,seattle-wa,187859,H_v-vTRk1GWUm0-GrnNcQw,1
hf_validated,seattle-wa,194296,XunV8XFZ0DfgBI5fBEMp9w,1
hf_validated,newberg-or,674,GJwtZSSoTGTMX_HVxYhnbA,1
hf_validated,seattle-wa,190648,00WCIfeoGC33NDp8s0_KGg,1
hf_validated,seattle-wa,112187,pBM_XVl1b7m4Li4KgioS5Q,1
hf_validated,chicago-il,10174,9QtJWUWRvj4-FXM7-EssmA,1
hf_validated,pittsburgh-pa,5451,XomtH2S3_C8VsKvGzMF-JA,1
hf_validated,oradell-nj,2734,rqzy5vdUrTqdpgMTdb-69w,1
hf_validated,pittsburgh-pa,10291,BiG67bFv-tVJJS8t6JfIEA,1
hf_validated,seattle-wa,246416,-SOuIzRwNXRje1eZbTfJfw,1
hf_validated,oradell-nj,5270,LW8BGJWg75H3LeFl1s4wHQ,1
hf_validated,seattle-wa,182095,AYPIjE-KJafjVm3Ty7PA_g,1
hf_validated,seattle-wa,96863,OlpiKBfXIbeCu7hwJvikCA,1
hf_validated,seattle-wa,244680,hFrrDU7WJJ-PHJz1uZ9TMA,1
hf_validated,seattle-wa,137691,LqSDHg2fS5qdF7PqtB47TQ,1
hf_validated,seattle-wa,223792,Sx6192J1441FkFfyWYidbg,1
hf_validated,columbus-oh,821,TMZRgdEZHaOFVG27rfRiXg,1
hf_validated,seattle-wa,163194,0QxT5DXXpRJdk-iHAPIClA,1
hf_validated,spgg,69652,MJjmqHSKN15idiRyn21EPQ,1
hf_validated,oradell-nj,12016,R88NrKLZ93cgZO2H6ed6Pw,1
hf_validated,chicago-il,13527,WJ0e8KIn2DUYorOfiXfERw,1
hf_validated,columbus-oh,33032,yhqz1NUfx2T4KayrrJ9HDQ,1
hf_validated,seattle-wa,72947,2V5hIxtngknFon4x5GzutA,1
hf_validated,cdmx,7102,M7wCbUcRE-JpIY9trj3rjA,1
hf_validated,seattle-wa,237626,x17B2Y9tiRfg7xdJcYeCiQ,1
hf_validated,seattle-wa,49563,fAXpbIlxdbgE00VofWQY8w,1
hf_validated,oradell-nj,13858,ObEKnEkiowVsz8jm-_4J3w,1
hf_validated,newberg-or,18068,-XyRAu9Hd10dmZq-rtl6AQ,1
hf_validated,seattle-wa,191236,CUSTZnFhdZqlyWNIQLl_7w,1
hf_validated,newberg-or,13250,Dl9w0CKHanbKEo2BrthRQA,1
hf_validated,seattle-wa,99193,ih4s35lVCZGmFWThF1rrUQ,1
hf_validated,chicago-il,28991,L-49xd-3qPUGEZlx-BzjsA,1
hf_validated,seattle-wa,263762,7uNUQTjn14b_l0joqStNtQ,1
hf_validated,chicago-il,5021,gVW2ep3HLSv3ebH-LnlvXQ,1
hf_validated,cdmx,7273,6w-hhuBX7STNnqkcn3mO7w,1
hf_validated,newberg-or,9259,y-jYZkTdZXXSDdvUlR1abA,1
hf_validated,seattle-wa,95438,11LOmhXbFON28yOSxF5BoA,1
hf_validated,columbus-oh,33373,tXHKm38jZUx0jWaV78_siA,1
hf_validated,newberg-or,8240,F-XSQTDTdWMqWdyjqzQ_KQ,1
hf_validated,chicago-il,12113,cvkepaVYFb-KbWhCFu72DA,1
hf_validated,columbus-oh,9646,1Lx5Mcz1KQ0laydVQnOUNw,1
hf_validated,columbus-oh,7429,jnlUQLOFCFlQyHfgxZjljg,1
hf_validated,chicago-il,11656,WnBmDN-X2kABaPZNAhHR9Q,1
hf_validated,cdmx,7236,4bnRRGa6iK9eHz9UcluGvA,1
hf_validated,chicago-il,10510,_q4Ck9IbgPsVrCjLMn5CjA,1
hf_validated,chicago-il,8744,OHS9aE25Yl_gP_i4C0CXXA,1
hf_validated,chicago-il,1433,u8r3gXm_UumGQFu6NXj3PA,1
hf_validated,pittsburgh-pa,13000,7oqOFSfEMw6Zavq_dkDOFQ,1
hf_validated,cdmx,6158,Wq7E4x0-9ncuMu9DXjSVQg,1
hf_validated,newberg-or,6980,zUdGlZ8sU8t0MIsHVFrfoQ,1
hf_validated,chicago-il,11646,i5MBh9cHAPGIjgLETgZyUw,1
hf_validated,cdmx,5546,W5uL6B-XFXInKMJfCbHSsw,1
hf_validated,cdmx,6225,hPix76POer_35fbs0CMj5Q,1
hf_validated,columbus-oh,17413,G5BxhQWVCpJVxp5WvhNidw,1
hf_validated,oradell-nj,6614,dsGLMiclGVu2lKSuUmRjUA,1
hf_validated,spgg,53876,GW0m5aszwGaQylZtseSxrg,1
hf_validated,newberg-or,2621,yKu400XrytRcj0IoDQgn1Q,1
hf_validated,columbus-oh,14561,7OwcAo6HyAcPZSt8Q5k4Ww,1
hf_validated,spgg,2402,wW38baorRwZq9UijhnufKg,1
hf_validated,columbus-oh,27324,TePbIcozhp-R_ShG5C9QOQ,1
hf_validated,chicago-il,28360,SV-qDZ5t4G0Ya0vRF0aS_A,1
hf_validated,amsterdam,16548,sECS62osyHj5_ydABLmo6w,1
hf_validated,oradell-nj,4647,LPEQmFhUHcChEfFFOCz6JA,1
hf_validated,columbus-oh,1816,u9AY57NtZzJ3Gc30kGZG3g,1
hf_validated,seattle-wa,263134,sA4mIzqhM3rO6BXkjUNCOA,1
hf_validated,seattle-wa,263456,XkYJGTmNVdCmcfGfQClKyA,1
hf_validated,pittsburgh-pa,160,FjJzQT7lk7yX-Tn4AwGeng,1
hf_validated,spgg,47572,Yag0fSsE3J0rl9HLw4cV4g,1
hf_validated,columbus-oh,13947,vbtkAdB00gdxPjy-plFQaA,1
hf_validated,oradell-nj,535,B6tQ90x9rzYPhjGHnHviwA,1
hf_validated,chicago-il,15142,el_Qvh4yR4biqWbhWoX1HA,1
hf_validated,pittsburgh-pa,13531,WW79veq14LtHlp_dsOCmYA,1
hf_validated,chicago-il,13362,no0qj8BsNyKKf14PmLDjWA,1
hf_validated,seattle-wa,235555,JeFbmoowEe-a0A0Enb1Lqg,1
hf_validated,oradell-nj,10938,Yu1NIob5Zxf7AyGMlXiuoQ,1
hf_validated,oradell-nj,7077,03559ILD2NWNrcIOSTZuTg,1
hf_validated,newberg-or,5097,oqgJvADi2cP_yhHClzNZ2w,1
hf_validated,oradell-nj,1130,wZEMv3eYv6TmX1BFEKMn2g,1
hf_validated,oradell-nj,5396,0SiwapggaSwk63jPwIfaag,1
hf_validated,pittsburgh-pa,1126,zhAKvptBbnUSlZZAkH09Zg,1
hf_validated,spgg,15057,4vKQQIBpFxbWJKAc6z_Cng,1
hf_validated,oradell-nj,5775,86piZjCqvmkihWnjxEc7XQ,1
hf_validated,chicago-il,10475,uoh4PmYBnqI5fSwLQIfZ0Q,1
hf_validated,chicago-il,1510,bFYEz5hJEhiWkJja90n7HQ,1
hf_validated,oradell-nj,4686,flaulLmSYUDJjD3XMtuGtw,1
hf_validated,columbus-oh,13549,ilLZp9Ya4tiofOcaUKPwPA,1
hf_validated,cdmx,2802,gGw5qrQGfwNxJCGs47LRDA,1
hf_validated,chicago-il,8778,yljg6Bq8FS6xn0WjabtLzw,1
hf_validated,seattle-wa,257510,hE5t5QzZUeR9jP3ZrBqrnw,1
