filename,city,label_id,pano_id,pano_in_train,nearest_train_m,missing-tactile-warning,narrow,not-enough-landing-space,not-level-with-street,parallel-lines,points-into-traffic,pooled-water,steep,surface-problem,tactile-warning,prob:missing-tactile-warning,prob:narrow,prob:not-enough-landing-space,prob:not-level-with-street,prob:parallel-lines,prob:points-into-traffic,prob:pooled-water,prob:steep,prob:surface-problem,prob:tactile-warning
pittsburgh-pa__11314__fov25px57.jpg,pittsburgh-pa,11314,FOYlU86Rtp3Ea2k8QR1TKA,False,33.358631,1,0,0,0,0,0,0,0,0,0,1.0,0.003748,3.6e-05,1.3e-05,0.0,0.917467,3.7e-05,5.2e-05,2e-06,0.0
pittsburgh-pa__3187__fov25px57.jpg,pittsburgh-pa,3187,ZZbse484IYo8jDZdLAUAuw,True,12.801822,0,0,0,0,0,0,0,0,1,0,1e-06,0.000311,1e-06,1e-06,0.0,5e-06,2.5e-05,0.0,9e-05,0.0
pittsburgh-pa__8529__fov25px57.jpg,pittsburgh-pa,8529,NfXMv8h11BQOVzVSojHajg,False,14.327544,1,1,1,0,0,0,0,0,0,0,1.0,0.001044,8.6e-05,0.000113,0.0,0.028761,1e-06,0.0,0.000237,0.0
pittsburgh-pa__9820__fov25px57.jpg,pittsburgh-pa,9820,fK3sWis_bMY2BjAUSGWZUQ,False,81.753931,1,1,0,0,0,0,0,0,0,0,0.999996,4.7e-05,2e-06,0.0,0.0,1e-06,0.0,0.0,2.6e-05,0.0
pittsburgh-pa__13791__fov25px57.jpg,pittsburgh-pa,13791,Dsci7OoXjyb8dG3Q7BS4Pg,False,356.641313,1,0,1,0,0,0,0,0,0,0,0.940687,0.0,0.000434,0.0,0.0,0.93066,0.0,0.0,1e-06,0.0
pittsburgh-pa__11751__fov25px57.jpg,pittsburgh-pa,11751,c1gfGMsHmCv7XWQAdgeqvg,False,105.21067,1,0,0,0,0,0,0,0,0,0,0.999989,0.005825,0.0,5e-06,0.0,0.000113,0.000459,0.001198,8e-06,0.0
pittsburgh-pa__3754__fov25px57.jpg,pittsburgh-pa,3754,77f4hKKSK7HvDloJs8QSkQ,False,152.449185,1,0,0,0,0,0,0,0,0,0,0.999997,0.0,4e-06,0.001342,0.0,0.026264,1e-06,1e-06,0.0,0.0
pittsburgh-pa__1986__fov25px57.jpg,pittsburgh-pa,1986,zGQhgtNDmi8k0tlYWKinFA,True,14.418136,0,0,0,0,0,0,0,0,0,0,0.001329,1e-06,2e-06,1e-06,0.0,0.0,1e-06,0.0,3e-06,0.0
pittsburgh-pa__8702__fov25px57.jpg,pittsburgh-pa,8702,AeBkMzj1iFJmRKIYtQlbNA,False,197.739027,0,0,0,0,0,0,0,0,0,0,0.914284,0.001255,3e-06,0.000397,0.0,0.0,3.1e-05,7e-06,0.993956,0.0
pittsburgh-pa__15398__fov25px57.jpg,pittsburgh-pa,15398,gDtXY59Ev2o9jTDElFSOcQ,True,20.827105,0,0,0,0,0,0,0,0,0,0,1.6e-05,6.1e-05,2e-06,2e-06,0.0,0.0,3e-06,1e-06,1e-06,0.0
pittsburgh-pa__16204__fov25px57.jpg,pittsburgh-pa,16204,7vRJ_EAJ_CScyzSZXdXfSQ,False,7.795148,0,0,0,0,0,1,0,0,0,0,0.454677,0.0,0.0,0.161488,0.0,0.001829,4e-06,0.0,1.9e-05,1e-06
pittsburgh-pa__5522__fov25px57.jpg,pittsburgh-pa,5522,WKrUpc_HYykk5fmahePunw,False,95.342846,0,0,0,0,0,1,0,0,0,0,0.006386,0.0,1e-06,3.2e-05,0.0,1e-06,0.0,0.0,1e-06,1e-06
pittsburgh-pa__1816__fov25px57.jpg,pittsburgh-pa,1816,hxqZdarpRyNbuMOVMvRG7w,False,134.200554,0,0,0,0,0,1,0,0,0,0,0.0,0.0,2e-06,3e-06,0.0,1e-06,1e-06,0.0,2e-06,6e-06
pittsburgh-pa__11307__fov25px57.jpg,pittsburgh-pa,11307,a_IYedt9BZW6elKSvhHP_g,True,4.862884,1,0,0,0,0,0,0,0,1,0,0.999972,4.5e-05,0.0,1e-06,0.0,0.0,4e-06,0.0,0.176845,0.0
pittsburgh-pa__5520__fov25px57.jpg,pittsburgh-pa,5520,WKrUpc_HYykk5fmahePunw,False,80.058975,1,0,0,0,0,0,0,0,0,0,0.09001,0.0,0.0,0.0,0.0,0.000132,1e-06,0.0,3e-06,0.0
pittsburgh-pa__9869__fov25px57.jpg,pittsburgh-pa,9869,UrMT_g-8Jf6WHt61IVjs7A,False,107.277726,1,0,0,1,0,0,0,0,0,0,9e-05,1e-06,0.031987,0.0,0.0,0.0,4e-05,0.0,4e-06,0.0
pittsburgh-pa__15161__fov25px57.jpg,pittsburgh-pa,15161,srgE0a-PmHRR8gNio_zKaw,False,217.457439,0,0,0,0,0,0,0,0,0,0,5e-06,2.2e-05,1e-06,2e-06,0.0,0.246944,7e-06,0.0,1e-06,0.0
pittsburgh-pa__9235__fov25px57.jpg,pittsburgh-pa,9235,4HDTi62bfCfk4cPGWUCWuw,True,11.840745,1,0,0,0,0,0,0,0,0,0,0.999965,1.4e-05,0.0,0.000594,0.0,0.068617,2e-06,0.0,1e-06,0.0
pittsburgh-pa__1013__fov25px57.jpg,pittsburgh-pa,1013,8AmDJiXJO7SH3A5R3OPBFw,True,1.549832,0,0,0,0,0,0,0,0,0,0,2e-06,2e-06,0.0,1e-06,0.0,1e-05,2e-06,0.0,1e-06,1e-06
pittsburgh-pa__15758__fov25px57.jpg,pittsburgh-pa,15758,M-R8v3UfEHxir5fApmwNRg,False,9.375218,0,0,0,0,0,0,0,0,0,0,0.0,5e-06,0.000387,3e-06,0.0,6e-06,2e-06,1e-06,1e-06,5e-06
pittsburgh-pa__8798__fov25px57.jpg,pittsburgh-pa,8798,6iKhKUOEqjXbMwoG86udCA,False,206.082546,1,0,0,0,0,1,0,0,0,0,0.995884,0.0,4.4e-05,0.0,0.0,0.302737,2e-06,0.0,0.0,0.0
pittsburgh-pa__14410__fov25px57.jpg,pittsburgh-pa,14410,MIzIoW9L4dVP68nNsm5zeQ,False,234.328717,1,0,0,0,0,0,0,0,0,0,0.999994,4e-05,5e-06,0.000494,0.0,1e-06,9e-06,1e-06,1e-06,0.0
pittsburgh-pa__6591__fov25px57.jpg,pittsburgh-pa,6591,axRXRT9OID2VyV_K6dL8-Q,False,80.730414,1,0,0,0,0,0,0,0,0,0,1.5e-05,5e-06,0.0,1e-06,0.0,2e-06,0.0,0.0,2e-06,3e-06
pittsburgh-pa__3911__fov25px57.jpg,pittsburgh-pa,3911,K92D0DdIrkgqrOiCIZcNng,False,148.851099,1,0,1,0,0,0,0,0,0,0,0.999997,5e-06,0.0,0.036778,0.0,0.316953,5e-06,0.0,1e-06,0.0
pittsburgh-pa__8560__fov25px57.jpg,pittsburgh-pa,8560,dD46LAXlFvOzaPMcNM2meg,True,11.292203,0,0,0,0,0,0,0,0,0,0,5.6e-05,0.0,5e-06,1e-06,0.0,4e-06,3e-06,0.0,0.0,0.0
seattle-wa__218199__fov25px57.jpg,seattle-wa,218199,26ggQedXpL6A_KsAuURWkQ,True,3.436033,0,0,0,0,0,0,0,0,0,0,7.2e-05,3e-06,0.000142,0.0,0.0,0.0,8e-06,0.0,0.0,0.0
seattle-wa__873__fov25px57.jpg,seattle-wa,873,dBThEy4NAUekmhMfPRK0DQ,False,14.519014,1,0,0,0,0,0,0,0,0,0,0.989467,1e-06,1e-06,0.0,0.0,0.0,3e-06,0.0,1.6e-05,0.0
seattle-wa__165149__fov25px57.jpg,seattle-wa,165149,xBDlJIG3hCDXGyConrJbGQ,False,313.430383,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2e-06,7e-06,0.0,0.385796,1e-06,0.0,2.8e-05,0.000132
seattle-wa__13729__fov25px57.jpg,seattle-wa,13729,UW_A4xukcE1B7lyFdWnJ6g,False,21.788983,1,0,0,0,0,0,0,0,0,0,0.99921,1e-06,2e-06,6e-05,0.0,1e-06,5e-06,1e-05,1e-06,0.0
seattle-wa__188904__fov25px57.jpg,seattle-wa,188904,yHNuFrZtaiVck2makAAeyQ,False,19.623048,1,0,0,0,0,0,0,0,0,0,0.977933,1.7e-05,2e-06,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0
seattle-wa__33924__fov25px57.jpg,seattle-wa,33924,Nm4Uy0sGFmgq1j0jfZd5wA,False,86.847853,0,0,0,0,0,1,0,0,0,0,2e-06,0.0,1e-06,0.0,0.0,5e-06,1e-06,0.0,1e-06,1e-06
seattle-wa__170046__fov25px57.jpg,seattle-wa,170046,-A9mCQ7o8A0Vs9Pirw6TdA,False,5.528099,1,1,0,0,0,0,0,0,0,0,0.162521,0.0,0.0,0.0,0.0,0.000354,1e-06,0.0,0.0,0.0
seattle-wa__123279__fov25px57.jpg,seattle-wa,123279,WEkdLqKAL7AJruCPUrOiCQ,False,107.607159,0,0,0,0,0,0,0,0,0,0,3e-06,0.0,0.0,0.0,0.0,0.00084,2e-06,0.0,1e-06,1e-06
seattle-wa__178987__fov25px57.jpg,seattle-wa,178987,DPrEJ8aMORe14bfTe17xEw,True,2.971243,1,0,0,0,0,0,0,0,0,0,0.999999,2e-06,0.0,1.5e-05,0.0,6e-06,1.1e-05,1e-06,2.7e-05,0.0
seattle-wa__99197__fov25px57.jpg,seattle-wa,99197,ih4s35lVCZGmFWThF1rrUQ,True,0.746625,0,0,0,0,0,0,0,0,0,0,6e-06,0.0,0.0,1e-06,0.0,3e-06,1e-06,0.0,0.0,1e-06
seattle-wa__207350__fov25px57.jpg,seattle-wa,207350,WH-NJmKhT_N06fx-jL-OIA,False,11.958503,0,0,0,0,0,0,0,0,0,0,0.003377,4e-06,0.0,0.0,0.0,1e-06,3e-06,0.0,0.0,0.0
seattle-wa__17123__fov25px57.jpg,seattle-wa,17123,7oUB1IKm6gm5yTmXh8nOlg,False,327.093154,0,0,0,0,0,0,0,0,0,0,0.0,0.000463,1.5e-05,1e-06,0.0,0.0,1e-06,0.0,0.003164,1.9e-05
seattle-wa__145848__fov25px57.jpg,seattle-wa,145848,MX3j-IQH8Bn5fMHTsUJS_g,False,170.609347,1,0,0,0,0,0,0,0,0,0,0.999958,0.0,3.6e-05,0.0,0.0,0.000443,1e-06,0.0,1e-06,0.0
seattle-wa__175110__fov25px57.jpg,seattle-wa,175110,Fqz-2xy7TJP_Lrtn4hn8ug,False,203.975017,0,0,0,0,0,0,0,0,0,0,0.0,9e-06,1e-05,0.0,0.0,0.059335,1e-06,0.0,0.0,4e-06
seattle-wa__208995__fov25px57.jpg,seattle-wa,208995,ASQqsgpPzo4kvlat_w1cbg,False,214.976822,0,0,0,0,0,0,0,0,0,0,1e-06,1.7e-05,1e-06,0.0,0.0,0.001057,1e-06,0.0,0.0,0.0
seattle-wa__37644__fov25px57.jpg,seattle-wa,37644,Ljw1JSlTtl3fWHncvuptcw,True,13.34426,0,0,0,0,0,0,0,0,1,0,1.1e-05,0.0,0.132203,9e-06,0.0,1e-06,1.7e-05,0.0,0.000552,0.0
seattle-wa__141782__fov25px57.jpg,seattle-wa,141782,7WNUSFkOaytC-4NmUo88Zg,False,0.621886,0,0,0,0,0,0,0,0,0,0,0.000227,0.0,8e-06,1.1e-05,0.0,1e-06,5e-06,0.0,0.0,0.0
seattle-wa__75860__fov25px57.jpg,seattle-wa,75860,o0zblVi58sQcTEDgkrdazw,True,6.33745,1,0,0,0,0,0,0,0,0,0,0.99999,1e-06,0.0,2e-06,0.0,6.2e-05,0.0,0.0,6e-06,0.0
seattle-wa__117963__fov25px57.jpg,seattle-wa,117963,JxjxTy1YG90LBUulggn9CQ,True,12.811282,0,0,0,0,0,0,0,0,0,0,3e-06,0.0,1.2e-05,0.0,0.0,0.0,1e-06,0.0,1e-05,3e-06
seattle-wa__200230__fov25px57.jpg,seattle-wa,200230,brKpweD_v4JeiF4I0vt6tA,False,39.80625,1,0,0,0,0,0,0,0,0,0,0.999891,0.0,0.0,0.01428,0.0,9e-06,3e-06,0.0,3.6e-05,0.0
seattle-wa__109452__fov25px57.jpg,seattle-wa,109452,cPrmqFXKq9t9UtbLZbVRcw,True,9.744958,1,0,0,0,0,0,0,0,0,0,0.999986,0.0,1e-06,2.2e-05,0.0,0.002413,1e-06,0.0,6e-06,0.0
seattle-wa__251103__fov25px57.jpg,seattle-wa,251103,gWbuEfYVhLIXyR1IZp7qbg,False,88.845301,1,0,0,0,0,0,0,0,0,0,0.782787,0.0,1e-06,0.048951,0.0,1e-06,6e-06,0.0,4e-06,1e-06
seattle-wa__184891__fov25px57.jpg,seattle-wa,184891,vRABPtIe872XMH2Pgn2BxQ,False,81.396865,1,0,0,0,0,0,0,0,0,0,0.999961,3e-06,3e-06,0.0,0.0,1e-06,1e-06,0.0,1e-06,0.0
seattle-wa__255072__fov25px57.jpg,seattle-wa,255072,Z1FTorvnN8Chk6hESbp-TQ,False,125.206763,0,0,0,0,0,1,0,0,0,0,1e-06,0.0,0.0,1e-06,0.0,1.1e-05,3e-06,0.0,1e-06,8e-06
seattle-wa__141755__fov25px57.jpg,seattle-wa,141755,wjFUZDCGgFBrtea-dTdOsQ,False,239.765226,1,0,0,0,0,0,0,0,0,0,1.0,0.336016,0.0,4.5e-05,0.0,0.016806,5e-06,0.0,6e-06,0.0
seattle-wa__127220__fov25px57.jpg,seattle-wa,127220,oRmovtf4W-dSvQqRmQS9FA,False,9.734399,0,0,0,0,0,0,0,0,0,0,0.000172,1e-06,0.005332,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0
seattle-wa__235657__fov25px57.jpg,seattle-wa,235657,hFnsZrNVIKJABWMKNQOHqg,False,14.197754,1,1,0,0,0,0,0,0,0,0,0.999986,0.002743,0.073944,0.000301,0.0,3e-05,0.016033,0.000174,5.9e-05,0.0
seattle-wa__11268__fov25px57.jpg,seattle-wa,11268,uJ70_-2q_d1-0dAC5Cw1SQ,False,42.64662,0,0,0,0,0,1,0,0,0,0,0.659,0.0,0.0,3e-06,0.0,1.3e-05,0.0,0.0,0.0,0.0
