filename,city,label_id,pano_id,pano_in_train,nearest_train_m,missing-tactile-warning,narrow,not-enough-landing-space,not-level-with-street,parallel-lines,points-into-traffic,pooled-water,steep,surface-problem,tactile-warning,prob:missing-tactile-warning,prob:narrow,prob:not-enough-landing-space,prob:not-level-with-street,prob:parallel-lines,prob:points-into-traffic,prob:pooled-water,prob:steep,prob:surface-problem,prob:tactile-warning
gsv-pittsburgh-10750-CurbRamp.png,pittsburgh-pa,10750,cSzu9WUKATMqH-fYqjtmNQ,False,43.654777,1,0,0,0,0,0,0,0,0,0,0.999962,0.0,0.0,7.7e-05,0.0,7e-06,0.0,1e-06,0.0,0.0
gsv-pittsburgh-6310-CurbRamp.png,pittsburgh-pa,6310,fj8G20m0kdw2ZALQdxTXTg,False,24.255062,0,1,0,0,0,0,0,0,1,0,0.000453,3e-06,2.8e-05,0.0,0.0,0.0,2e-06,0.0,0.026357,0.0
gsv-pittsburgh-16052-CurbRamp.png,pittsburgh-pa,16052,eWU6mdzK5laglWKij7FJ4w,False,19.584938,1,0,0,0,0,1,0,0,0,0,0.999998,1.7e-05,0.0,3e-06,0.0,0.028573,0.0,0.0,0.0,0.0
gsv-pittsburgh-15501-CurbRamp.png,pittsburgh-pa,15501,lV7akWojzHwu3e0W8HAz_w,False,69.145552,1,0,0,0,0,0,0,0,0,0,1.0,0.000201,4e-06,0.0,0.0,0.000337,0.0,1e-06,5.1e-05,0.0
gsv-pittsburgh-15142-CurbRamp.png,pittsburgh-pa,15142,hLyyRXGBAbPSx2cxFMXX2g,True,8.982078,0,0,0,0,0,1,0,0,0,0,6e-06,0.0,0.0,0.0,0.0,3.7e-05,0.0,0.0,0.0,3e-06
gsv-pittsburgh-1992-CurbRamp.png,pittsburgh-pa,1992,01ljh4K0oXQosM2i_scj4g,False,6.010059,1,0,0,0,0,0,0,0,0,0,0.765638,3e-06,9.5e-05,0.000628,0.0,1e-06,0.0,0.0,1e-06,0.0
gsv-pittsburgh-3691-CurbRamp.png,pittsburgh-pa,3691,URmLCKa_YqvhXaLkDfxXTA,False,44.740431,1,0,0,0,0,0,0,0,0,0,0.999952,0.0,0.0,0.001126,0.0,1.2e-05,4e-06,0.0,1e-06,0.0
gsv-pittsburgh-10961-CurbRamp.png,pittsburgh-pa,10961,ZV4pNFBn4U2amF5yzGPlfA,False,87.87196,0,0,1,0,0,1,0,0,0,0,0.0,8e-06,0.0,4.1e-05,0.0,3e-06,1.9e-05,0.0,0.0,2.6e-05
gsv-pittsburgh-9075-CurbRamp.png,pittsburgh-pa,9075,fHTvpZOS7ZJpp0NTTG2UdQ,False,100.788049,1,0,0,0,0,0,0,0,0,0,0.999996,0.0,2e-06,0.000855,0.0,0.001275,3e-06,0.0,1e-06,0.0
gsv-pittsburgh-10520-CurbRamp.png,pittsburgh-pa,10520,xDkkX1-_jjpaYkkr4pA7vA,True,8.188116,1,0,0,0,0,1,0,0,0,0,0.999892,0.0,5e-06,1.3e-05,0.0,0.132887,0.0,1e-06,0.0,0.0
gsv-pittsburgh-14274-CurbRamp.png,pittsburgh-pa,14274,lk637cR9YnFdyt9bDjrhHA,False,55.062668,0,0,0,0,0,0,0,0,0,0,0.999169,1e-06,0.0,1e-06,0.0,0.0,1e-06,0.0,2e-06,0.0
gsv-pittsburgh-167-CurbRamp.png,pittsburgh-pa,167,oQTso5D_D2w65XSCJIdEDg,True,5.962036,0,1,0,1,0,0,0,0,0,0,0.000334,0.0,6e-06,0.0,0.0,6e-06,1e-06,0.0,1e-06,0.0
gsv-pittsburgh-2404-CurbRamp.png,pittsburgh-pa,2404,zYSc5F1pnB1WS0_BC8nP4Q,False,147.091752,0,0,0,0,0,0,0,0,0,0,0.000159,1.1e-05,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0
gsv-pittsburgh-8475-CurbRamp.png,pittsburgh-pa,8475,WSJQ4mndJ43K5zkxtfptmQ,False,82.747493,1,1,1,0,0,0,0,0,0,0,0.999995,0.000552,0.988585,0.0,0.0,1e-06,1.2e-05,7e-06,7e-06,0.0
gsv-pittsburgh-13291-CurbRamp.png,pittsburgh-pa,13291,KdfNJkdlFZnkrmJFf8u7jw,False,15.233276,1,0,0,0,0,0,0,0,0,0,0.999961,0.0,0.0,5.6e-05,0.0,1e-06,1e-06,2.5e-05,6e-06,0.0
gsv-pittsburgh-15036-CurbRamp.png,pittsburgh-pa,15036,vA07hp5GQz82iLYysIepJQ,True,7.01182,0,0,0,0,0,0,0,0,0,0,0.017612,1e-06,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0
gsv-pittsburgh-9015-CurbRamp.png,pittsburgh-pa,9015,YPRBkpXX2b30ZJMYijefug,True,12.552068,1,0,0,0,0,1,0,0,0,0,0.982001,0.0,1e-06,4e-06,0.0,0.000102,5.2e-05,0.0,3.9e-05,0.0
gsv-pittsburgh-3363-CurbRamp.png,pittsburgh-pa,3363,WC_sNpTMeShXjX4DsWxE9A,True,12.675303,0,0,0,0,0,1,0,0,0,0,1e-06,1e-06,0.0,3e-06,0.0,0.520708,2e-06,0.0,1e-06,3e-06
gsv-pittsburgh-3370-CurbRamp.png,pittsburgh-pa,3370,cPnhyW_vIRa2JK0JfYIWZQ,False,36.023522,0,0,0,0,0,0,0,0,0,0,1e-06,2e-06,0.0,0.000107,0.0,0.00163,3e-06,0.0,0.0,1.4e-05
gsv-pittsburgh-7093-CurbRamp.png,pittsburgh-pa,7093,UAMBcVGWT32SLivPUlgXAQ,False,70.991798,0,0,0,0,0,0,0,0,0,0,2e-06,1.5e-05,0.0,9e-06,0.0,2.4e-05,1e-06,0.0,0.0,1.2e-05
gsv-pittsburgh-15126-CurbRamp.png,pittsburgh-pa,15126,LwwyT0zHHC_6i8DTbOsf9Q,False,21.946106,1,0,0,0,0,0,0,0,0,0,0.715592,0.0,0.0,0.000379,0.0,0.0,2e-06,0.0,0.00158,1e-06
gsv-pittsburgh-15278-CurbRamp.png,pittsburgh-pa,15278,jJFnRdrdOoKDxDyUrnmODQ,False,42.138309,0,0,0,0,0,0,0,0,0,0,1e-06,1e-06,3e-06,0.0,0.0,0.0,4e-06,1e-06,3e-06,1e-06
gsv-pittsburgh-16378-CurbRamp.png,pittsburgh-pa,16378,3VJW21LZB_5Qwh08vJFvjA,True,9.005658,0,0,0,0,0,0,0,0,0,0,0.0,7e-05,0.0,0.0,0.0,1e-06,1e-06,0.0,0.0,2e-06
gsv-pittsburgh-13273-CurbRamp.png,pittsburgh-pa,13273,w0o84dfoe57kN_PlDiBNTw,True,9.528776,1,0,0,0,0,0,0,0,0,0,1.0,1e-06,0.002886,3e-06,0.0,0.000838,0.0,1e-06,0.0,0.0
gsv-pittsburgh-7972-CurbRamp.png,pittsburgh-pa,7972,Bif6JQhdmG0d870_AAS3iQ,False,138.376885,1,0,0,0,0,0,0,0,0,0,0.999993,4e-06,1e-06,1e-06,0.0,0.0,1e-06,1e-06,0.0,0.0
gsv-pittsburgh-14023-CurbRamp.png,pittsburgh-pa,14023,RsdhaZ1wIAxEhUEKB12Ljg,False,110.24063,1,0,0,0,0,0,0,0,0,0,0.999998,0.0,0.0,0.000262,0.0,0.671417,3e-05,9e-06,1e-06,0.0
gsv-pittsburgh-12019-CurbRamp.png,pittsburgh-pa,12019,SUzSOIAGnjyCowqkpU9amA,False,137.649046,1,0,0,0,0,0,0,1,0,0,0.999996,1e-06,0.001995,0.0,0.0,1e-06,5e-06,1e-06,0.055273,0.0
gsv-pittsburgh-16495-CurbRamp.png,pittsburgh-pa,16495,U0MC2CT1E4Z5TD9xJuNeUA,True,3.800632,1,0,0,0,0,0,0,0,0,0,0.999899,1e-06,0.0,0.000709,0.0,0.0,1e-05,0.0,4e-06,0.0
gsv-pittsburgh-16393-CurbRamp.png,pittsburgh-pa,16393,c7RcXhEjyLmF7bE_qxTEnw,False,283.09992,1,0,0,1,0,0,0,0,0,0,0.000458,0.001607,1e-06,3e-06,0.0,0.0,1.7e-05,1e-06,0.0,0.0
gsv-pittsburgh-8845-CurbRamp.png,pittsburgh-pa,8845,rSKfpxfgTaSGwnP9VzMk1g,False,49.414403,1,1,0,0,0,0,0,0,0,0,0.999988,1e-06,3.6e-05,8.1e-05,0.0,0.000512,1e-06,1e-06,0.0,0.0
gsv-pittsburgh-12646-CurbRamp.png,pittsburgh-pa,12646,s1K1zvP4P_GPgZZc9LGa1A,True,11.137524,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1e-06,0.0,0.0,3e-06,1e-06,0.0,1e-06,4e-06
gsv-pittsburgh-11314-CurbRamp.png,pittsburgh-pa,11314,FOYlU86Rtp3Ea2k8QR1TKA,False,33.403029,1,0,0,0,0,0,0,0,0,0,0.999998,0.003562,1e-06,3e-06,0.0,2.6e-05,3e-06,0.0,0.0,0.0
gsv-pittsburgh-3187-CurbRamp.png,pittsburgh-pa,3187,ZZbse484IYo8jDZdLAUAuw,True,12.904063,0,0,0,0,0,0,0,0,1,0,1e-06,1.8e-05,0.0,6e-06,0.0,1e-06,2.6e-05,1e-06,2e-06,2e-06
gsv-pittsburgh-8529-CurbRamp.png,pittsburgh-pa,8529,NfXMv8h11BQOVzVSojHajg,False,14.290325,1,1,1,0,0,0,0,0,0,0,0.999981,6.2e-05,0.0,1e-06,0.0,0.0,5e-06,0.0,2e-06,0.0
gsv-pittsburgh-9820-CurbRamp.png,pittsburgh-pa,9820,fK3sWis_bMY2BjAUSGWZUQ,False,81.706987,1,1,0,0,0,0,0,0,0,0,0.999998,0.000107,2e-06,4.1e-05,0.0,2e-06,1e-06,0.0,0.008404,0.0
gsv-pittsburgh-13791-CurbRamp.png,pittsburgh-pa,13791,Dsci7OoXjyb8dG3Q7BS4Pg,False,356.696674,1,0,1,0,0,0,0,0,0,0,0.996317,1e-06,8.8e-05,0.0,0.0,0.996084,1e-06,0.0,0.0,0.0
gsv-pittsburgh-11751-CurbRamp.png,pittsburgh-pa,11751,c1gfGMsHmCv7XWQAdgeqvg,False,105.161211,1,0,0,0,0,0,0,0,0,0,0.918905,0.0,0.0,0.000683,0.0,0.0,9e-06,2e-06,1.4e-05,0.0
gsv-pittsburgh-3754-CurbRamp.png,pittsburgh-pa,3754,77f4hKKSK7HvDloJs8QSkQ,False,152.478948,1,0,0,0,0,0,0,0,0,0,0.99005,0.0,9e-06,1e-06,0.0,0.000706,3e-06,0.0,0.0,0.0
gsv-pittsburgh-1986-CurbRamp.png,pittsburgh-pa,1986,zGQhgtNDmi8k0tlYWKinFA,True,14.398043,0,0,0,0,0,0,0,0,0,0,1.3e-05,0.0,0.0,6e-06,0.0,1e-06,1e-06,0.0,0.0,0.0
gsv-pittsburgh-8702-CurbRamp.png,pittsburgh-pa,8702,AeBkMzj1iFJmRKIYtQlbNA,False,197.689777,0,0,0,0,0,0,0,0,0,0,0.999985,6e-05,0.0,4.1e-05,0.0,6e-06,3.4e-05,0.0,0.012259,0.0
gsv-pittsburgh-15398-CurbRamp.png,pittsburgh-pa,15398,gDtXY59Ev2o9jTDElFSOcQ,True,20.794444,0,0,0,0,0,0,0,0,0,0,5e-06,7e-06,0.0,0.000484,0.0,0.0,1.6e-05,1e-06,3.7e-05,0.0
gsv-pittsburgh-16204-CurbRamp.png,pittsburgh-pa,16204,7vRJ_EAJ_CScyzSZXdXfSQ,False,7.861317,0,0,0,0,0,1,0,0,0,0,0.000807,0.0,3.3e-05,1.7e-05,0.0,1e-06,1e-06,2e-06,1e-06,0.0
gsv-pittsburgh-5522-CurbRamp.png,pittsburgh-pa,5522,WKrUpc_HYykk5fmahePunw,False,95.28789,0,0,0,0,0,1,0,0,0,0,0.001575,0.0,0.0,5e-06,0.0,0.015249,6e-06,1e-06,0.0,1e-06
gsv-pittsburgh-1816-CurbRamp.png,pittsburgh-pa,1816,hxqZdarpRyNbuMOVMvRG7w,False,134.228812,0,0,0,0,0,1,0,0,0,0,2e-06,0.0,0.0,1e-06,0.0,3e-06,1e-06,0.0,2e-06,7e-06
gsv-pittsburgh-11307-CurbRamp.png,pittsburgh-pa,11307,a_IYedt9BZW6elKSvhHP_g,True,4.879212,1,0,0,0,0,0,0,0,1,0,1.0,1.3e-05,1e-06,9e-06,0.0,4e-06,1e-06,1e-06,0.000203,0.0
gsv-pittsburgh-5520-CurbRamp.png,pittsburgh-pa,5520,WKrUpc_HYykk5fmahePunw,False,80.046417,1,0,0,0,0,0,0,0,0,0,0.999258,2e-06,0.0,0.0,0.0,0.014315,0.0,0.0,2e-06,0.0
gsv-pittsburgh-9869-CurbRamp.png,pittsburgh-pa,9869,UrMT_g-8Jf6WHt61IVjs7A,False,107.312345,1,0,0,1,0,0,0,0,0,0,0.999984,2.5e-05,0.291019,7.8e-05,0.0,0.0,2.7e-05,1e-06,0.000107,0.0
gsv-pittsburgh-15161-CurbRamp.png,pittsburgh-pa,15161,srgE0a-PmHRR8gNio_zKaw,False,217.412447,0,0,0,0,0,0,0,0,0,0,7e-06,0.0,0.0,1.4e-05,0.0,0.889174,5e-06,0.0,0.0,2e-06
gsv-pittsburgh-9235-CurbRamp.png,pittsburgh-pa,9235,4HDTi62bfCfk4cPGWUCWuw,True,11.853792,1,0,0,0,0,0,0,0,0,0,0.999959,0.0,0.0,0.0,0.0,1.2e-05,1e-06,0.0,2.1e-05,0.0
gsv-pittsburgh-1013-CurbRamp.png,pittsburgh-pa,1013,8AmDJiXJO7SH3A5R3OPBFw,True,1.544986,0,0,0,0,0,0,0,0,0,0,2e-06,0.0,0.0,1e-06,0.0,2e-06,1e-06,0.0,1e-06,2e-06
gsv-pittsburgh-15758-CurbRamp.png,pittsburgh-pa,15758,M-R8v3UfEHxir5fApmwNRg,False,9.339363,0,0,0,0,0,0,0,0,0,0,5e-06,3e-06,0.0,1.3e-05,0.0,3e-06,2e-06,1e-06,0.0,2e-06
gsv-pittsburgh-8798-CurbRamp.png,pittsburgh-pa,8798,6iKhKUOEqjXbMwoG86udCA,False,206.104673,1,0,0,0,0,1,0,0,0,0,0.986679,0.0,2e-06,0.0,0.0,3e-06,0.0,0.0,0.0,0.0
gsv-pittsburgh-14410-CurbRamp.png,pittsburgh-pa,14410,MIzIoW9L4dVP68nNsm5zeQ,False,234.38058,1,0,0,0,0,0,0,0,0,0,0.999999,4e-06,2e-06,4.6e-05,0.0,1e-06,1e-06,1e-06,0.0,0.0
gsv-pittsburgh-6591-CurbRamp.png,pittsburgh-pa,6591,axRXRT9OID2VyV_K6dL8-Q,False,80.731084,1,0,0,0,0,0,0,0,0,0,0.999961,1e-06,0.0,3e-06,0.0,4e-06,1e-06,0.0,0.0,0.0
gsv-pittsburgh-3911-CurbRamp.png,pittsburgh-pa,3911,K92D0DdIrkgqrOiCIZcNng,False,148.796691,1,0,1,0,0,0,0,0,0,0,0.999997,1e-06,0.031188,1e-06,0.0,0.93501,1e-06,7e-06,0.0,0.0
gsv-pittsburgh-8560-CurbRamp.png,pittsburgh-pa,8560,dD46LAXlFvOzaPMcNM2meg,True,11.254993,0,0,0,0,0,0,0,0,0,0,6e-06,0.0,0.0,0.000102,0.0,2e-06,2e-06,0.0,0.000157,2.4e-05
gsv-seattle-218199-CurbRamp.png,seattle-wa,218199,26ggQedXpL6A_KsAuURWkQ,True,3.431869,0,0,0,0,0,0,0,0,0,0,0.0,0.001473,0.0,1.2e-05,0.0,0.001056,5e-06,5e-06,1e-06,1.4e-05
gsv-seattle-873-CurbRamp.png,seattle-wa,873,dBThEy4NAUekmhMfPRK0DQ,False,14.521408,1,0,0,0,0,0,0,0,0,0,0.999993,1e-06,0.0,8e-06,0.0,0.0,1e-06,2e-06,5e-06,0.0
gsv-seattle-165149-CurbRamp.png,seattle-wa,165149,xBDlJIG3hCDXGyConrJbGQ,False,313.411884,0,0,0,0,0,0,0,0,0,0,1.8e-05,0.0,0.0,2e-06,0.0,0.10424,3e-06,0.0,0.0,4e-06
gsv-seattle-13729-CurbRamp.png,seattle-wa,13729,UW_A4xukcE1B7lyFdWnJ6g,False,21.83118,1,0,0,0,0,0,0,0,0,0,0.999997,5e-06,3e-06,1e-06,0.0,1.5e-05,0.0,0.0,0.0,0.0
gsv-seattle-188904-CurbRamp.png,seattle-wa,188904,yHNuFrZtaiVck2makAAeyQ,False,19.585256,1,0,0,0,0,0,0,0,0,0,0.999996,0.0,0.0,5.3e-05,0.0,8.4e-05,0.0,1e-06,0.000481,0.0
gsv-seattle-33924-CurbRamp.png,seattle-wa,33924,Nm4Uy0sGFmgq1j0jfZd5wA,False,86.825282,0,0,0,0,0,1,0,0,0,0,0.0,1e-06,0.0,0.0,0.0,1.4e-05,1e-06,0.0,0.0,1e-06
gsv-seattle-170046-CurbRamp.png,seattle-wa,170046,-A9mCQ7o8A0Vs9Pirw6TdA,False,5.522435,1,1,0,0,0,0,0,0,0,0,0.999995,1.2e-05,0.0,0.003079,0.0,3e-06,1.2e-05,0.0,0.0,0.0
gsv-seattle-123279-CurbRamp.png,seattle-wa,123279,WEkdLqKAL7AJruCPUrOiCQ,False,107.682023,0,0,0,0,0,0,0,0,0,0,1.8e-05,1.6e-05,1e-06,0.0,0.0,0.0,7e-06,0.0,0.009948,0.0
gsv-seattle-178987-CurbRamp.png,seattle-wa,178987,DPrEJ8aMORe14bfTe17xEw,True,2.990166,1,0,0,0,0,0,0,0,0,0,0.999987,0.0,0.0,5e-06,0.0,0.000138,1e-06,0.0,0.0,0.0
gsv-seattle-99197-CurbRamp.png,seattle-wa,99197,ih4s35lVCZGmFWThF1rrUQ,True,0.709294,0,0,0,0,0,0,0,0,0,0,3e-06,0.0,0.0,0.0,0.0,1e-06,2e-06,0.0,1e-06,8e-06
gsv-seattle-207350-CurbRamp.png,seattle-wa,207350,WH-NJmKhT_N06fx-jL-OIA,False,11.99551,0,0,0,0,0,0,0,0,0,0,2e-06,0.0,2e-06,3e-06,0.0,0.012187,4e-06,0.0,0.0,0.0
gsv-seattle-17123-CurbRamp.png,seattle-wa,17123,7oUB1IKm6gm5yTmXh8nOlg,False,327.130508,0,0,0,0,0,0,0,0,0,0,0.0,1.6e-05,0.0,0.000108,0.0,0.0,1e-06,0.0,0.000121,0.00027
gsv-seattle-145848-CurbRamp.png,seattle-wa,145848,MX3j-IQH8Bn5fMHTsUJS_g,False,170.611981,1,0,0,0,0,0,0,0,0,0,0.999999,1e-06,1e-06,0.0,0.0,0.000271,0.0,2e-06,0.0,0.0
gsv-seattle-175110-CurbRamp.png,seattle-wa,175110,Fqz-2xy7TJP_Lrtn4hn8ug,False,203.942266,0,0,0,0,0,0,0,0,0,0,1e-06,7.8e-05,3e-06,0.0,0.0,9e-06,1e-06,0.0,0.0,3e-06
gsv-seattle-208995-CurbRamp.png,seattle-wa,208995,ASQqsgpPzo4kvlat_w1cbg,False,215.051271,0,0,0,0,0,0,0,0,0,0,0.0,3e-06,1e-06,0.0,0.0,2.6e-05,1e-06,0.0,0.0,2e-06
gsv-seattle-37644-CurbRamp.png,seattle-wa,37644,Ljw1JSlTtl3fWHncvuptcw,True,13.266107,0,0,0,0,0,0,0,0,1,0,3e-06,4.1e-05,0.001482,0.0,0.0,0.0,7e-06,0.0,7e-06,0.0
gsv-seattle-141782-CurbRamp.png,seattle-wa,141782,7WNUSFkOaytC-4NmUo88Zg,False,0.715047,0,0,0,0,0,0,0,0,0,0,0.000218,3e-06,0.0,0.010893,0.0,0.0,1.2e-05,2e-06,0.0,1e-06
gsv-seattle-75860-CurbRamp.png,seattle-wa,75860,o0zblVi58sQcTEDgkrdazw,True,6.338569,1,0,0,0,0,0,0,0,0,0,0.999999,0.000835,0.0,0.0,0.0,0.015547,3e-06,0.0,0.0,0.0
gsv-seattle-117963-CurbRamp.png,seattle-wa,117963,JxjxTy1YG90LBUulggn9CQ,True,12.80391,0,0,0,0,0,0,0,0,0,0,1e-06,0.006315,0.0,1e-06,0.0,1.3e-05,2e-06,0.0,0.0,5e-06
gsv-seattle-200230-CurbRamp.png,seattle-wa,200230,brKpweD_v4JeiF4I0vt6tA,False,39.813303,1,0,0,0,0,0,0,0,0,0,0.999964,0.0,0.0,1.1e-05,0.0,2e-06,0.0,0.0,0.00024,0.0
gsv-seattle-109452-CurbRamp.png,seattle-wa,109452,cPrmqFXKq9t9UtbLZbVRcw,True,9.725954,1,0,0,0,0,0,0,0,0,0,0.999996,0.0,0.0,2.9e-05,0.0,0.000576,1e-06,3e-06,0.0,0.0
gsv-seattle-251103-CurbRamp.png,seattle-wa,251103,gWbuEfYVhLIXyR1IZp7qbg,False,88.847171,1,0,0,0,0,0,0,0,0,0,0.98876,0.0,0.0,0.000136,0.0,1.1e-05,2e-06,0.0,0.0,0.0
gsv-seattle-184891-CurbRamp.png,seattle-wa,184891,vRABPtIe872XMH2Pgn2BxQ,False,81.39234,1,0,0,0,0,0,0,0,0,0,0.999995,1e-06,0.0,2e-06,0.0,4e-06,1e-06,3e-06,0.0,0.0
gsv-seattle-255072-CurbRamp.png,seattle-wa,255072,Z1FTorvnN8Chk6hESbp-TQ,False,125.273609,0,0,0,0,0,1,0,0,0,0,1e-06,1e-05,0.0,1e-06,0.0,3.6e-05,1e-06,0.0,0.0,2e-06
gsv-seattle-141755-CurbRamp.png,seattle-wa,141755,wjFUZDCGgFBrtea-dTdOsQ,False,239.743822,1,0,0,0,0,0,0,0,0,0,0.99999,0.00158,0.0,2e-06,0.0,0.990538,4e-06,7e-06,1e-06,0.0
gsv-seattle-127220-CurbRamp.png,seattle-wa,127220,oRmovtf4W-dSvQqRmQS9FA,False,9.799716,0,0,0,0,0,0,0,0,0,0,0.001349,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0
gsv-seattle-235657-CurbRamp.png,seattle-wa,235657,hFnsZrNVIKJABWMKNQOHqg,False,14.230294,1,1,0,0,0,0,0,0,0,0,1.0,0.073571,0.000246,3e-06,0.0,0.084542,4.7e-05,0.0,2e-06,0.0
gsv-seattle-11268-CurbRamp.png,seattle-wa,11268,uJ70_-2q_d1-0dAC5Cw1SQ,False,42.643595,0,0,0,0,0,1,0,0,0,0,0.107375,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,1e-06,0.0
gsv-seattle-263134-CurbRamp.png,seattle-wa,263134,sA4mIzqhM3rO6BXkjUNCOA,False,61.756284,1,0,0,0,0,0,0,0,0,0,0.999949,0.0,0.0,3e-06,0.0,3e-06,7e-06,2e-06,1e-06,0.0
